Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1024.0,1024.0,0,0,.,x,x,.
F5,1024.0,1820.4444444444446,796.4444444444446,0.375,4/4,x,1,1,0
B♭4,1820.4444444444446,2093.5111111111114,273.06666666666683,0.125,4/4,x,1,1,0
G5,2093.5111111111114,3549.8666666666663,1456.355555555555,0.5,4/4,S,1,2,0
G5,3549.8666666666663,3572.6222222222223,22.75555555555593,0.5,4/4,S,1,2,0
E♭4,3572.6222222222223,4346.311111111111,773.6888888888889,0.5,4/4,b,1,2,0
G5,4346.311111111111,6052.977777777777,1706.666666666666,0.5,4/4,S,1,2,0
G5,6052.977777777777,6075.733333333333,22.755555555555475,0.375,4/4,S,1,2,0
E♭5,6075.733333333333,6144.0,68.26666666666733,0.125,4/4,x,1,2,0
F5,6144.0,7190.7555555555555,1046.7555555555555,0.5,4/4,S,1,2,0
0,7190.7555555555555,7577.6,386.8444444444449,0.5,4/4,.,1,2,0
D5,7577.6,8305.777777777777,728.177777777777,0.375,4/4,x,1,2,0
B♭4,8305.777777777777,8465.066666666668,159.28888888889014,0.125,4/4,x,1,2,0
E♭5,8465.066666666668,9853.155555555557,1388.0888888888894,0.5,4/4,S,1,3,0
E♭5,9853.155555555557,9875.911111111112,22.755555555555475,0.5,4/4,S,1,3,0
F4,9875.911111111112,10649.6,773.688888888888,0.5,4/4,b,1,3,0
E♭5,10649.6,11218.488888888889,568.8888888888887,0.5,4/4,S,1,3,0
E♭5,11218.488888888889,11241.244444444445,22.755555555555475,0.375,4/4,S,1,3,0
C5,11241.244444444445,11264.0,22.755555555555475,0.125,4/4,x,1,3,0
D5,11264.0,11286.755555555555,22.755555555555475,0.5,4/4,S,1,3,0
0,11286.755555555555,12401.777777777777,1115.022222222222,0.5,4/4,.,1,3,0
D5,12401.777777777777,14654.577777777778,2252.800000000001,0.375,4/4,S,1,3,0
E♭5,14654.577777777778,14859.377777777778,204.79999999999927,0.125,4/4,S,1,3,0
F♯4,14859.377777777778,15792.355555555556,932.9777777777781,0.5,4/4,b,1,4,0
A5,15792.355555555556,16475.022222222222,682.6666666666661,0.5,4/4,S,1,4,0
D4,16475.022222222222,16998.4,523.3777777777796,0.25,4/4,b,1,4,0
E♭5,16998.4,17408.0,409.59999999999854,0.25,4/4,x,1,4,0
D5,17408.0,17772.088888888888,364.0888888888876,0.25,4/4,x,1,4,0
C5,17772.088888888888,18113.422222222223,341.33333333333576,0.25,4/4,x,1,4,0
B♭4,18113.422222222223,18614.044444444444,500.62222222222044,0.25,4/4,x,1,4,0
G4,18614.044444444444,18887.11111111111,273.0666666666657,0.25,4/4,x,1,4,0
A4,18887.11111111111,19342.222222222223,455.11111111111313,0.25,4/4,x,1,4,0
F♯4,19342.222222222223,19706.311111111114,364.08888888889123,0.25,4/4,x,1,4,0
G4,19706.311111111114,20548.266666666666,841.9555555555526,0.5,4/4,x,1,4,0
G5,20548.266666666666,21299.2,750.9333333333343,0.375,4/4,x,1,4,0
B♭5,21299.2,21504.0,204.79999999999927,0.125,4/4,x,1,4,0
C♯5,21504.0,22550.755555555555,1046.7555555555555,0.5,4/4,B,1,5,0
E6,22550.755555555555,23392.71111111111,841.9555555555562,0.5,4/4,S,1,5,0
A4,23392.71111111111,23984.355555555558,591.644444444446,0.25,4/4,b,1,5,0
B♭5,23984.355555555558,24371.2,386.84444444444307,0.25,4/4,x,1,5,0
A5,24371.2,24962.844444444447,591.644444444446,0.25,4/4,x,1,5,0
G5,24962.844444444447,25076.622222222224,113.77777777777737,0.25,4/4,x,1,5,0
F5,25076.622222222224,25508.977777777774,432.3555555555504,0.25,4/4,x,1,5,0
D5,25508.977777777774,25941.333333333332,432.35555555555766,0.25,4/4,x,1,5,0
E5,25941.333333333332,26373.68888888889,432.35555555555766,0.25,4/4,x,1,5,0
C♯5,26373.68888888889,26760.533333333336,386.8444444444467,0.25,4/4,x,1,5,0
D5,26760.533333333336,27420.444444444445,659.9111111111088,0.25,4/4,x,1,5,0
B4,27420.444444444445,27716.266666666666,295.82222222222117,0.25,4/4,x,1,5,0
C5,27716.266666666666,28034.844444444447,318.5777777777803,0.25,4/4,x,1,5,0
D5,28034.844444444447,28467.199999999997,432.3555555555504,0.25,4/4,x,1,5,0
E♭4,28467.199999999997,28922.31111111111,455.11111111111313,0.25,4/4,b,1,6,0
F♯5,28922.31111111111,29309.155555555557,386.8444444444467,0.25,4/4,x,1,6,0
G5,29309.155555555557,29627.73333333333,318.577777777773,0.25,4/4,S,1,6,0
C5,29627.73333333333,30037.333333333332,409.6000000000022,0.25,4/4,x,1,6,0
G4,30037.333333333332,30446.933333333334,409.6000000000022,0.25,4/4,x,1,6,0
D5,30446.933333333334,30902.044444444447,455.11111111111313,0.25,4/4,x,1,6,0
C5,30902.044444444447,31152.355555555554,250.31111111110658,0.25,4/4,x,1,6,0
B4,31152.355555555554,32585.955555555556,1433.6000000000022,0.25,4/4,x,1,6,0
B4,32585.955555555556,32608.71111111111,22.755555555555475,0.5,4/4,x,1,6,0
C5,32608.71111111111,33723.73333333334,1115.0222222222255,0.5,4/4,x,1,6,0
