Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,978.4888888888888,978.4888888888888,0,0,.,x,x,.
D4,978.4888888888888,2366.5777777777776,1388.0888888888887,1.5,4/4,x,1,1,0
D5,2366.5777777777776,2639.6444444444446,273.06666666666706,0.25,4/4,x,1,1,0
E5,2639.6444444444446,3640.888888888889,1001.2444444444445,0.25,4/4,x,1,1,0
E5,3640.888888888889,3663.6444444444446,22.755555555555475,1.5,4/4,x,1,1,0
D5,3663.6444444444446,3754.6666666666665,91.0222222222219,0.25,4/4,x,1,1,0
E5,3754.6666666666665,3936.711111111111,182.0444444444447,0.25,4/4,x,1,1,0
D4,3936.711111111111,5233.777777777778,1297.066666666667,1.5,4/4,x,1,2,0
F♯5,5233.777777777778,5256.533333333334,22.755555555555475,0.25,4/4,x,1,2,0
G5,5256.533333333334,5279.288888888889,22.755555555555475,0.25,4/4,x,1,2,0
G5,5279.288888888889,5302.044444444445,22.755555555555475,1.5,4/4,x,1,2,0
F♯5,5302.044444444445,5393.066666666667,91.0222222222219,0.25,4/4,x,1,2,0
G5,5393.066666666667,5461.333333333333,68.26666666666642,0.25,4/4,x,1,2,0
D4,5461.333333333333,5484.0888888888885,22.755555555555475,1.0,4/4,x,1,3,0
A5,5484.0888888888885,8419.555555555557,2935.466666666668,0.75,4/4,x,1,3,0
F♯4,8419.555555555557,8578.844444444445,159.28888888888832,0.25,4/4,b,1,3,0
G5,8578.844444444445,9261.511111111113,682.6666666666679,0.75,4/4,x,1,3,0
E4,9261.511111111113,9443.555555555555,182.04444444444198,0.25,4/4,b,1,3,0
F♯5,9443.555555555555,10148.977777777778,705.4222222222234,0.75,4/4,x,1,3,0
D4,10148.977777777778,10331.022222222222,182.0444444444438,0.25,4/4,b,1,3,0
E5,10331.022222222222,11218.488888888889,887.4666666666672,1.0,4/4,x,1,4,0
A4,11218.488888888889,11992.177777777779,773.6888888888898,1.0,4/4,x,1,4,0
0,11992.177777777779,12424.533333333333,432.355555555554,0.125,4/4,.,1,4,0
A4,12424.533333333333,12629.333333333334,204.8000000000011,0.125,4/4,x,1,4,0
B4,12629.333333333334,12720.355555555556,91.0222222222219,0.125,4/4,x,1,4,0
C♯5,12720.355555555556,12743.11111111111,22.755555555553656,0.125,4/4,x,1,4,0
D5,12743.11111111111,12856.888888888889,113.77777777777919,0.125,4/4,x,1,4,0
E5,12856.888888888889,12879.644444444444,22.755555555555475,0.125,4/4,x,1,4,0
F♯5,12879.644444444444,12993.422222222222,113.77777777777737,0.125,4/4,x,1,4,0
G5,12993.422222222222,13016.177777777777,22.755555555555475,0.125,4/4,x,1,4,0
A5,13016.177777777777,13789.866666666667,773.6888888888898,0.75,4/4,x,1,4,0
G5,13789.866666666667,14153.955555555554,364.0888888888876,0.25,4/4,x,1,4,0
F♯5,14153.955555555554,14745.6,591.644444444446,0.75,4/4,x,1,5,0
C♯5,14745.6,14904.888888888889,159.28888888888832,0.25,4/4,x,1,5,0
D5,14904.888888888889,16406.755555555555,1501.8666666666668,1.0,4/4,x,1,5,0
0,16406.755555555555,17248.711111111108,841.9555555555526,0.125,4/4,.,1,5,0
B4,17248.711111111108,17271.466666666664,22.755555555555475,0.125,4/4,x,1,5,0
C♯5,17271.466666666664,17294.22222222222,22.755555555555475,0.125,4/4,x,1,5,0
D5,17294.22222222222,17316.977777777774,22.755555555555475,0.125,4/4,x,1,5,0
E5,17316.977777777774,17339.733333333334,22.755555555559113,0.125,4/4,x,1,5,0
F♯5,17339.733333333334,17362.48888888889,22.755555555555475,0.125,4/4,x,1,5,0
G5,17362.48888888889,17385.244444444445,22.755555555555475,0.125,4/4,x,1,5,0
A5,17385.244444444445,17408.0,22.755555555555475,0.125,4/4,x,1,5,0
B5,17408.0,17430.755555555555,22.755555555555475,0.75,4/4,x,1,5,0
A5,17430.755555555555,18022.4,591.644444444446,0.25,4/4,x,1,5,0
G♯5,18022.4,18363.733333333334,341.3333333333321,0.75,4/4,x,1,6,0
D♯5,18363.733333333334,18523.022222222226,159.28888888889196,0.25,4/4,x,1,6,0
E5,18523.022222222226,19683.55555555556,1160.5333333333328,1.0,4/4,x,1,6,0
0,19683.55555555556,20024.888888888887,341.3333333333285,0.75,4/4,.,1,6,0
B4,20024.888888888887,20184.177777777775,159.28888888888832,0.25,4/4,x,1,6,0
C♯5,20184.177777777775,20866.844444444447,682.6666666666715,0.75,4/4,x,1,6,0
G♯4,20866.844444444447,21003.37777777778,136.53333333333285,0.25,4/4,x,1,6,0
A4,21003.37777777778,21754.31111111111,750.9333333333307,0.75,4/4,x,1,7,0
A4,21754.31111111111,21777.066666666666,22.755555555555475,0.08333333333333333,4/4,x,1,7,0
B4,21777.066666666666,21845.333333333332,68.26666666666642,0.08333333333333333,4/4,x,1,7,0
C♯5,21845.333333333332,21936.355555555554,91.0222222222219,0.08333333333333333,4/4,x,1,7,0
F♯4,21936.355555555554,22619.022222222226,682.6666666666715,0.75,4/4,x,1,7,0
F♯4,22619.022222222226,22641.77777777778,22.755555555555475,0.08333333333333333,4/4,x,1,7,0
G4,22641.77777777778,22710.044444444444,68.26666666666279,0.08333333333333333,4/4,x,1,7,0
A4,22710.044444444444,22801.066666666666,91.0222222222219,0.08333333333333333,4/4,x,1,7,0
D4,22801.066666666666,23574.755555555555,773.6888888888898,0.75,4/4,b,1,7,0
C♯5,23574.755555555555,23665.777777777777,91.0222222222219,0.25,4/4,x,1,7,0
D5,23665.777777777777,24416.71111111111,750.9333333333343,0.75,4/4,x,1,7,0
A♯4,24416.71111111111,24576.0,159.28888888888832,0.25,4/4,x,1,7,0
B4,24576.0,25281.422222222223,705.4222222222234,0.75,4/4,x,1,8,0
B4,25281.422222222223,25304.17777777778,22.755555555555475,0.08333333333333333,4/4,x,1,8,0
C♯5,25304.17777777778,25349.68888888889,45.51111111111095,0.08333333333333333,4/4,x,1,8,0
D5,25349.68888888889,25486.22222222222,136.5333333333292,0.08333333333333333,4/4,x,1,8,0
G♯4,25486.22222222222,26191.644444444446,705.422222222227,0.75,4/4,x,1,8,0
G♯4,26191.644444444446,26214.4,22.755555555555475,0.08333333333333333,4/4,x,1,8,0
A4,26214.4,26305.422222222223,91.0222222222219,0.08333333333333333,4/4,x,1,8,0
B4,26305.422222222223,26373.68888888889,68.26666666666642,0.08333333333333333,4/4,x,1,8,0
E4,26373.68888888889,27170.13333333333,796.4444444444416,0.75,4/4,b,1,8,0
D♯5,27170.13333333333,27306.666666666668,136.5333333333365,0.25,4/4,x,1,8,0
E5,27306.666666666668,28012.08888888889,705.4222222222234,0.75,4/4,x,1,8,0
B4,28012.08888888889,28194.133333333335,182.0444444444438,0.25,4/4,x,1,8,0
