Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,546.1333333333333,546.1333333333333,0,0,.,x,x,.
B4,546.1333333333333,1160.5333333333333,614.4,0.25,4/4,x,1,1,0
D5,1160.5333333333333,1456.3555555555556,295.8222222222223,0.25,4/4,x,1,1,0
F♯5,1456.3555555555556,3845.688888888889,2389.333333333333,1.5,4/4,x,1,1,0
A4,3845.688888888889,4482.844444444445,637.155555555556,0.25,4/4,x,1,1,0
C♯5,4482.844444444445,4846.933333333333,364.0888888888885,0.25,4/4,x,1,1,0
F♯5,4846.933333333333,7281.777777777778,2434.844444444445,1.5,4/4,x,1,1,0
G4,7281.777777777778,7873.422222222222,591.6444444444442,0.25,4/4,x,1,2,0
B4,7873.422222222222,8305.777777777777,432.35555555555493,0.25,4/4,x,1,2,0
E5,8305.777777777777,10171.733333333334,1865.9555555555562,1.0,4/4,x,1,2,0
E♯5,10171.733333333334,10968.177777777777,796.4444444444434,0.25,4/4,x,1,2,0
F♯5,10968.177777777777,11764.622222222222,796.4444444444453,0.25,4/4,x,1,2,0
F♯4,11764.622222222222,14222.22222222222,2457.5999999999985,1.0,4/4,x,1,2,0
0,14222.22222222222,16861.86666666667,2639.644444444448,1.0,4/4,.,1,2,0
0,16861.86666666667,16884.622222222224,22.755555555555475,0,0,.,x,x,.
0,16884.622222222224,16907.37777777778,22.755555555555475,0.25,4/4,.,2,3,0
D5,16907.37777777778,16998.4,91.0222222222219,0.125,4/4,S,2,3,0
C♯5,16998.4,17043.911111111112,45.51111111111095,0.125,4/4,x,2,3,0
D5,17043.911111111112,17248.711111111108,204.79999999999563,0.25,4/4,S,2,3,0
B4,17248.711111111108,17499.022222222222,250.31111111111386,0.25,4/4,B,2,3,0
G5,17499.022222222222,17703.82222222222,204.79999999999927,0.25,4/4,S,2,3,0
B4,17703.82222222222,17908.622222222224,204.8000000000029,0.25,4/4,B,2,3,0
C♯5,17908.622222222224,18158.933333333334,250.31111111111022,0.25,4/4,B,2,3,0
G5,18158.933333333334,18386.48888888889,227.55555555555475,0.25,4/4,S,2,3,0
D5,18386.48888888889,18705.066666666666,318.57777777777665,0.25,4/4,B,2,3,0
F♯5,18705.066666666666,18864.355555555554,159.28888888888832,0.125,4/4,S,2,3,0
E5,18864.355555555554,18887.11111111111,22.755555555555475,0.125,4/4,x,2,3,0
F♯5,18887.11111111111,19069.155555555553,182.0444444444438,0.25,4/4,S,2,3,0
D5,19069.155555555553,19296.71111111111,227.55555555555839,0.25,4/4,B,2,3,0
A5,19296.71111111111,19501.51111111111,204.79999999999927,0.25,4/4,S,2,3,0
C♯5,19501.51111111111,19683.55555555556,182.04444444444744,0.25,4/4,B,2,3,0
D♯5,19683.55555555556,19911.111111111113,227.55555555555475,0.25,4/4,B,2,3,0
A5,19911.111111111113,20161.42222222222,250.31111111110658,0.25,4/4,S,2,3,0
E5,20161.42222222222,20411.733333333334,250.31111111111386,0.25,4/4,B,2,4,0
G5,20411.733333333334,20457.244444444445,45.51111111111095,0.125,4/4,S,2,4,0
F♯5,20457.244444444445,20616.533333333333,159.28888888888832,0.125,4/4,x,2,4,0
G5,20616.533333333333,20753.066666666666,136.53333333333285,0.25,4/4,S,2,4,0
E5,20753.066666666666,20935.111111111113,182.04444444444744,0.25,4/4,B,2,4,0
A♯5,20935.111111111113,21162.666666666668,227.55555555555475,0.25,4/4,S,2,4,0
F♯5,21162.666666666668,21367.466666666664,204.79999999999563,0.25,4/4,B,2,4,0
C♯6,21367.466666666664,21595.022222222222,227.55555555555839,0.25,4/4,S,2,4,0
E5,21595.022222222222,21822.577777777777,227.55555555555475,0.25,4/4,B,2,4,0
D5,21822.577777777777,22095.644444444446,273.06666666666933,0.25,4/4,B,2,4,0
F♯5,22095.644444444446,22277.68888888889,182.0444444444438,0.25,4/4,S,2,4,0
B5,22277.68888888889,22482.48888888889,204.79999999999927,0.25,4/4,S,2,4,0
D5,22482.48888888889,22732.8,250.31111111111022,0.25,4/4,B,2,4,0
E5,22732.8,22914.844444444443,182.0444444444438,0.25,4/4,B,2,4,0
C♯6,22914.844444444443,23142.399999999998,227.55555555555475,0.25,4/4,S,2,4,0
F♯5,23142.399999999998,23347.2,204.8000000000029,0.25,4/4,B,2,4,0
A♯5,23347.2,23574.755555555555,227.55555555555475,0.25,4/4,S,2,4,0
B4,23574.755555555555,23870.57777777778,295.8222222222248,0.25,4/4,B,2,5,0
C♯5,23870.57777777778,24075.37777777778,204.79999999999927,0.25,4/4,x,2,5,0
D5,24075.37777777778,24280.177777777775,204.79999999999563,0.25,4/4,S,2,5,0
A4,24280.177777777775,24484.977777777778,204.8000000000029,0.25,4/4,B,2,5,0
G♯4,24484.977777777778,24735.28888888889,250.31111111111022,0.25,4/4,B,2,5,0
D5,24735.28888888889,24962.844444444447,227.55555555555839,0.25,4/4,S,2,5,0
F♯4,24962.844444444447,25190.4,227.55555555555475,0.25,4/4,B,2,5,0
D5,25190.4,25440.71111111111,250.31111111111022,0.25,4/4,S,2,5,0
E♯4,25440.71111111111,25827.555555555555,386.84444444444307,0.25,4/4,B,2,5,0
C♯5,25827.555555555555,26032.355555555554,204.79999999999927,0.25,4/4,S,2,5,0
B♯4,26032.355555555554,26237.155555555557,204.8000000000029,0.25,4/4,x,2,5,0
C♯5,26237.155555555557,26441.955555555556,204.79999999999927,0.25,4/4,S,2,5,0
G♯5,26441.955555555556,26692.266666666666,250.31111111111022,0.25,4/4,S,2,5,0
C♯5,26692.266666666666,26919.82222222222,227.55555555555475,0.25,4/4,B,2,5,0
B5,26919.82222222222,27261.155555555553,341.3333333333321,0.25,4/4,S,2,5,0
C♯5,27261.155555555553,27465.955555555556,204.8000000000029,0.25,4/4,B,2,5,0
0,27465.955555555556,28080.355555555558,614.4000000000015,0.25,4/4,.,2,6,0
A4,28080.355555555558,28171.37777777778,91.0222222222219,0.125,4/4,S,2,6,0
G♯4,28171.37777777778,28239.644444444442,68.26666666666279,0.125,4/4,x,2,6,0
A4,28239.644444444442,28467.199999999997,227.55555555555475,0.25,4/4,S,2,6,0
F♯4,28467.199999999997,28694.755555555555,227.55555555555839,0.25,4/4,B,2,6,0
D5,28694.755555555555,28967.82222222222,273.0666666666657,0.25,4/4,S,2,6,0
F♯4,28967.82222222222,29172.622222222224,204.8000000000029,0.25,4/4,B,2,6,0
G♯4,29172.622222222224,29377.422222222223,204.79999999999927,0.25,4/4,B,2,6,0
D5,29377.422222222223,29604.977777777778,227.55555555555475,0.25,4/4,S,2,6,0
A4,29604.977777777778,29855.28888888889,250.31111111111022,0.25,4/4,B,2,6,0
C♯5,29855.28888888889,29946.31111111111,91.0222222222219,0.125,4/4,S,2,6,0
B4,29946.31111111111,30014.577777777777,68.26666666666642,0.125,4/4,x,2,6,0
C♯5,30014.577777777777,30196.62222222222,182.0444444444438,0.25,4/4,S,2,6,0
