Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,2161.7777777777774,2161.7777777777774,0,0,.,x,x,.
G4,2161.7777777777774,2503.111111111111,341.3333333333335,0.25,4/4,B,1,1,0
B4,2503.111111111111,2707.911111111111,204.80000000000018,0.25,4/4,x,1,1,0
D5,2707.911111111111,2844.4444444444443,136.5333333333333,0.25,4/4,x,1,1,0
B4,2844.4444444444443,3003.7333333333336,159.28888888888923,0.25,4/4,x,1,1,0
D5,3003.7333333333336,3140.266666666667,136.5333333333333,0.25,4/4,x,1,1,0
B4,3140.266666666667,3254.0444444444443,113.77777777777737,0.25,4/4,x,1,1,0
D5,3254.0444444444443,3390.5777777777776,136.5333333333333,0.25,4/4,x,1,1,0
B4,3390.5777777777776,3527.1111111111113,136.53333333333376,0.25,4/4,x,1,1,0
G4,3527.1111111111113,3800.177777777778,273.0666666666666,0.25,4/4,B,1,1,0
C5,3800.177777777778,4004.9777777777776,204.79999999999973,0.25,4/4,x,1,1,0
E5,4004.9777777777776,4118.7555555555555,113.77777777777783,0.25,4/4,x,1,1,0
C5,4118.7555555555555,4300.8,182.0444444444447,0.25,4/4,x,1,1,0
E5,4300.8,4346.311111111111,45.51111111111095,0.25,4/4,x,1,1,0
C5,4346.311111111111,4482.844444444445,136.53333333333376,0.25,4/4,x,1,1,0
E5,4482.844444444445,4619.377777777778,136.53333333333285,0.25,4/4,x,1,1,0
C5,4619.377777777778,4755.911111111111,136.53333333333285,0.25,4/4,x,1,1,0
G4,4755.911111111111,4960.711111111112,204.8000000000011,0.25,4/4,B,1,2,0
B4,4960.711111111112,5142.7555555555555,182.0444444444438,0.25,4/4,x,1,2,0
D5,5142.7555555555555,5256.533333333334,113.77777777777828,0.25,4/4,x,1,2,0
B4,5256.533333333334,5370.311111111111,113.77777777777737,0.25,4/4,x,1,2,0
G4,5370.311111111111,5552.355555555556,182.0444444444447,0.25,4/4,b,1,2,0
D5,5552.355555555556,5688.888888888889,136.53333333333285,0.25,4/4,x,1,2,0
G5,5688.888888888889,5802.666666666667,113.77777777777828,0.25,4/4,x,1,2,0
D5,5802.666666666667,5916.444444444444,113.77777777777737,0.25,4/4,x,1,2,0
G4,5916.444444444444,6052.977777777777,136.53333333333285,0.25,4/4,B,1,2,0
B4,6052.977777777777,6144.0,91.02222222222281,0.25,4/4,x,1,2,0
D5,6144.0,6280.533333333334,136.53333333333376,0.25,4/4,x,1,2,0
B4,6280.533333333334,6394.311111111111,113.77777777777737,0.25,4/4,x,1,2,0
G4,6394.311111111111,6530.844444444444,136.53333333333285,0.25,4/4,B,1,2,0
C5,6530.844444444444,6667.377777777778,136.53333333333376,0.25,4/4,x,1,2,0
E5,6667.377777777778,6758.4,91.0222222222219,0.25,4/4,x,1,2,0
C5,6758.4,6894.933333333333,136.53333333333376,0.25,4/4,x,1,2,0
G4,6894.933333333333,7076.977777777777,182.0444444444438,0.25,4/4,B,1,3,0
B4,7076.977777777777,7213.511111111111,136.53333333333376,0.25,4/4,x,1,3,0
D5,7213.511111111111,7327.288888888889,113.77777777777828,0.25,4/4,x,1,3,0
B4,7327.288888888889,7441.066666666667,113.77777777777737,0.25,4/4,x,1,3,0
G4,7441.066666666667,7600.355555555556,159.28888888888923,0.25,4/4,b,1,3,0
D5,7600.355555555556,7714.133333333334,113.77777777777828,0.25,4/4,x,1,3,0
G5,7714.133333333334,7850.666666666666,136.53333333333194,0.25,4/4,x,1,3,0
D5,7850.666666666666,7896.177777777778,45.51111111111186,0.25,4/4,x,1,3,0
G4,7896.177777777778,8100.977777777778,204.80000000000018,0.25,4/4,B,1,3,0
B4,8100.977777777778,8214.755555555555,113.77777777777737,0.25,4/4,x,1,3,0
D5,8214.755555555555,8305.777777777777,91.0222222222219,0.25,4/4,x,1,3,0
B4,8305.777777777777,8442.311111111112,136.53333333333467,0.25,4/4,x,1,3,0
G4,8442.311111111112,8556.08888888889,113.77777777777737,0.25,4/4,B,1,3,0
