Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1547.3777777777777,1547.3777777777777,0,0,.,x,x,.
0,1547.3777777777777,1570.1333333333334,22.755555555555702,0.5,3/4,.,1,1,0
F♯5,1570.1333333333334,2798.9333333333334,1228.8,0.5,3/4,x,1,1,0
F♯5,2798.9333333333334,2821.688888888889,22.755555555555475,1.5,3/4,x,1,2,0
C♯5,2821.688888888889,3072.0,250.31111111111113,0.5,3/4,x,1,2,0
A4,3072.0,3276.8,204.80000000000018,0.5,3/4,x,1,2,0
C♯5,3276.8,3527.1111111111113,250.31111111111113,0.5,3/4,x,1,2,0
F♯4,3527.1111111111113,3777.422222222222,250.31111111111068,0.5,3/4,x,1,3,0
A4,3777.422222222222,3982.222222222222,204.80000000000018,0.5,3/4,x,1,3,0
C♯5,3982.222222222222,4209.777777777778,227.5555555555561,0.5,3/4,x,1,3,0
F♯5,4209.777777777778,4414.577777777778,204.79999999999927,0.5,3/4,x,1,3,0
A5,4414.577777777778,4619.377777777778,204.80000000000018,0.5,3/4,x,1,3,0
F♯5,4619.377777777778,4846.933333333333,227.55555555555566,0.5,3/4,x,1,3,0
B4,4846.933333333333,5165.511111111111,318.57777777777756,0.5,3/4,x,1,4,0
D5,5165.511111111111,5552.355555555556,386.8444444444449,0.5,3/4,x,1,4,0
F♯5,5552.355555555556,5575.111111111111,22.755555555555475,0.5,3/4,x,1,4,0
B5,5575.111111111111,5734.4,159.28888888888832,0.5,3/4,x,1,4,0
D6,5734.4,5939.2,204.80000000000018,0.5,3/4,x,1,4,0
B5,5939.2,6189.511111111111,250.31111111111113,0.5,3/4,x,1,4,0
E♯4,6189.511111111111,6508.0888888888885,318.57777777777756,0.5,3/4,x,1,5,0
G♯4,6508.0888888888885,6758.4,250.31111111111113,0.5,3/4,x,1,5,0
C♯5,6758.4,6917.688888888889,159.28888888888923,0.5,3/4,x,1,5,0
E♯5,6917.688888888889,7122.488888888889,204.80000000000018,0.5,3/4,x,1,5,0
G♯5,7122.488888888889,7395.555555555556,273.0666666666666,0.5,3/4,x,1,5,0
B4,7395.555555555556,7623.111111111111,227.55555555555566,0.5,3/4,x,1,5,0
A4,7623.111111111111,7987.2,364.0888888888885,0.5,3/4,x,1,6,0
F♯5,7987.2,8123.733333333334,136.53333333333376,0.5,3/4,x,1,6,0
G♯4,8123.733333333334,8396.800000000001,273.0666666666675,0.5,3/4,x,1,6,0
F♯5,8396.800000000001,8601.6,204.79999999999927,0.5,3/4,x,1,6,0
C♯5,8601.6,8897.422222222222,295.82222222222117,0.5,3/4,x,1,6,0
E♯5,8897.422222222222,9216.0,318.57777777777846,0.5,3/4,x,1,6,0
F♯4,9216.0,10148.977777777778,932.9777777777781,1.0,3/4,x,1,7,0
0,10148.977777777778,10695.11111111111,546.1333333333314,0.5,3/4,.,1,7,0
A5,10695.11111111111,10968.177777777777,273.0666666666675,0.5,3/4,x,1,7,0
G♯5,10968.177777777777,11264.0,295.822222222223,0.5,3/4,x,1,7,0
F♯5,11264.0,11468.8,204.79999999999927,0.5,3/4,x,1,7,0
E5,11468.8,11764.622222222222,295.822222222223,0.5,3/4,x,1,8,0
G♯4,11764.622222222222,11969.422222222223,204.8000000000011,0.5,3/4,x,1,8,0
A4,11969.422222222223,12196.977777777778,227.55555555555475,0.5,3/4,x,1,8,0
E5,12196.977777777778,12401.777777777777,204.79999999999927,0.5,3/4,x,1,8,0
F♯5,12401.777777777777,12629.333333333334,227.55555555555657,0.5,3/4,x,1,8,0
C♯5,12629.333333333334,12856.888888888889,227.55555555555475,0.5,3/4,x,1,8,0
D5,12856.888888888889,13220.977777777778,364.0888888888894,0.5,3/4,x,1,9,0
F♯4,13220.977777777778,13334.755555555555,113.77777777777737,0.5,3/4,x,1,9,0
G♯4,13334.755555555555,13721.6,386.8444444444449,0.5,3/4,x,1,9,0
D5,13721.6,13744.355555555556,22.755555555555475,0.5,3/4,x,1,9,0
E5,13744.355555555556,13971.911111111112,227.55555555555657,0.5,3/4,x,1,9,0
D5,13971.911111111112,14791.111111111111,819.1999999999989,0.5,3/4,x,1,9,0
C♯5,14791.111111111111,14973.155555555555,182.0444444444438,1.0,3/4,x,1,10,0
0,14973.155555555555,15041.422222222222,68.26666666666642,0.5,3/4,.,1,10,0
C♯5,15041.422222222222,15587.555555555555,546.1333333333332,0.5,3/4,x,1,10,0
B4,15587.555555555555,15792.355555555556,204.8000000000011,0.5,3/4,x,1,10,0
A4,15792.355555555556,16065.422222222222,273.0666666666657,0.5,3/4,x,1,10,0
B4,16065.422222222222,16384.0,318.57777777777846,0.5,3/4,x,1,11,0
D♯5,16384.0,16611.555555555555,227.55555555555475,0.5,3/4,x,1,11,0
E5,16611.555555555555,16861.86666666667,250.31111111111386,0.5,3/4,x,1,11,0
G♯5,16861.86666666667,17089.422222222223,227.55555555555475,0.5,3/4,x,1,11,0
C♯5,17089.422222222223,17271.466666666664,182.04444444444016,0.5,3/4,x,1,11,0
B4,17271.466666666664,17521.777777777777,250.31111111111386,0.5,3/4,x,1,11,0
A4,17521.777777777777,17863.11111111111,341.3333333333321,0.5,3/4,x,1,12,0
E5,17863.11111111111,18113.422222222223,250.31111111111386,0.5,3/4,x,1,12,0
D♯5,18113.422222222223,18295.466666666667,182.0444444444438,0.5,3/4,x,1,12,0
F♯5,18295.466666666667,18545.77777777778,250.31111111111386,0.5,3/4,x,1,12,0
B4,18545.77777777778,18773.333333333332,227.5555555555511,0.5,3/4,x,1,12,0
A4,18773.333333333332,19069.155555555553,295.82222222222117,0.5,3/4,x,1,12,0
G♯4,19069.155555555553,19956.62222222222,887.4666666666672,1.0,3/4,x,1,13,0
0,19956.62222222222,20297.955555555556,341.33333333333576,0.5,3/4,.,1,13,0
E5,20297.955555555556,20593.777777777777,295.82222222222117,0.5,3/4,S,1,13,0
C♯5,20593.777777777777,20775.82222222222,182.0444444444438,0.5,3/4,S,1,13,0
E5,20775.82222222222,21117.155555555557,341.33333333333576,0.5,3/4,S,1,13,0
F♯5,21117.155555555557,21526.755555555555,409.59999999999854,0.5,3/4,S,1,14,0
A4,21526.755555555555,21799.82222222222,273.0666666666657,0.5,3/4,t,1,14,0
D4,21799.82222222222,22004.62222222222,204.79999999999927,0.5,3/4,B,1,14,0
C♯5,22004.62222222222,22209.422222222223,204.8000000000029,0.5,3/4,T,1,14,0
B4,22209.422222222223,22436.977777777778,227.55555555555475,0.5,3/4,T,1,14,0
A5,22436.977777777778,22710.044444444444,273.0666666666657,0.5,3/4,S,1,14,0
G♯5,22710.044444444444,23142.399999999998,432.355555555554,0.5,3/4,S,1,15,0
B4,23142.399999999998,23301.68888888889,159.28888888889196,0.5,3/4,T,1,15,0
E4,23301.68888888889,23529.244444444445,227.55555555555475,0.5,3/4,b,1,15,0
D5,23529.244444444445,23734.044444444444,204.79999999999927,0.5,3/4,T,1,15,0
C♯5,23734.044444444444,23984.355555555558,250.31111111111386,0.5,3/4,T,1,15,0
B5,23984.355555555558,24257.42222222222,273.06666666666206,0.5,3/4,S,1,15,0
A5,24257.42222222222,24576.0,318.5777777777803,0.5,3/4,S,1,16,0
C♯5,24576.0,24758.044444444444,182.0444444444438,0.5,3/4,T,1,16,0
F♯4,24758.044444444444,25008.355555555558,250.31111111111386,0.5,3/4,b,1,16,0
E5,25008.355555555558,25235.911111111112,227.55555555555475,0.5,3/4,T,1,16,0
D5,25235.911111111112,25531.73333333333,295.82222222221753,0.5,3/4,T,1,16,0
C♯6,25531.73333333333,25736.533333333333,204.8000000000029,0.5,3/4,S,1,16,0
B5,25736.533333333333,26077.866666666665,341.3333333333321,0.5,3/4,S,1,17,0
D5,26077.866666666665,26214.4,136.5333333333365,0.5,3/4,T,1,17,0
G♯4,26214.4,26510.222222222223,295.82222222222117,0.5,3/4,b,1,17,0
F♯5,26510.222222222223,26646.755555555555,136.53333333333285,0.5,3/4,T,1,17,0
E5,26646.755555555555,26897.066666666666,250.31111111111022,0.5,3/4,T,1,17,0
D6,26897.066666666666,27170.13333333333,273.0666666666657,0.5,3/4,S,1,17,0
C♯6,27170.13333333333,27579.733333333334,409.6000000000022,0.5,3/4,S,1,18,0
G♯5,27579.733333333334,27852.8,273.0666666666657,0.5,3/4,T,1,18,0
A5,27852.8,28080.355555555558,227.55555555555839,0.5,3/4,T,1,18,0
D4,28080.355555555558,28285.155555555553,204.79999999999563,0.5,3/4,b,1,18,0
E4,28285.155555555553,28535.466666666667,250.31111111111386,0.5,3/4,b,1,18,0
G♯5,28535.466666666667,28899.555555555555,364.0888888888876,0.5,3/4,S,1,18,0
A4,28899.555555555555,29650.488888888885,750.9333333333307,0.5,3/4,b,1,19,0
A5,29650.488888888885,29991.82222222222,341.33333333333576,0.5,3/4,S,1,19,0
B4,29991.82222222222,30264.88888888889,273.06666666666933,0.5,3/4,b,1,19,0
G♯5,30264.88888888889,30469.68888888889,204.79999999999927,0.5,3/4,S,1,19,0
C♯5,30469.68888888889,30742.755555555555,273.0666666666657,0.5,3/4,B,1,19,0
A5,30742.755555555555,30970.31111111111,227.55555555555475,0.5,3/4,S,1,19,0
D5,30970.31111111111,31402.666666666664,432.355555555554,0.5,3/4,B,1,20,0
F♯5,31402.666666666664,31516.444444444445,113.77777777778101,0.5,3/4,x,1,20,0
E♯5,31516.444444444445,31698.48888888889,182.0444444444438,0.5,3/4,x,1,20,0
F♯5,31698.48888888889,31994.31111111111,295.82222222222117,0.5,3/4,x,1,20,0
