Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,2275.5555555555557,2275.5555555555557,0,0,.,x,x,.
A4,2275.5555555555557,3936.711111111111,1661.1555555555556,1.25,4/4,x,1,1,0
B4,3936.711111111111,4096.0,159.28888888888878,0.25,4/4,x,1,1,0
A4,4096.0,4300.8,204.80000000000018,0.25,4/4,x,1,1,0
E4,4300.8,4414.577777777778,113.77777777777737,0.25,4/4,x,1,1,0
A4,4414.577777777778,4642.133333333333,227.55555555555566,0.25,4/4,x,1,1,0
C♯5,4642.133333333333,4733.155555555555,91.0222222222219,0.25,4/4,x,1,1,0
A4,4733.155555555555,4915.2,182.0444444444447,0.25,4/4,x,1,1,0
E4,4915.2,5028.977777777777,113.77777777777737,0.25,4/4,x,1,1,0
A4,5028.977777777777,5188.266666666666,159.28888888888923,0.25,4/4,x,1,1,0
B4,5188.266666666666,5302.044444444445,113.77777777777828,0.25,4/4,x,1,1,0
A4,5302.044444444445,5415.822222222222,113.77777777777737,0.25,4/4,x,1,1,0
E4,5415.822222222222,5484.0888888888885,68.26666666666642,0.25,4/4,x,1,1,0
A4,5484.0888888888885,5643.377777777778,159.28888888888923,0.25,4/4,x,1,2,0
C♯5,5643.377777777778,5734.4,91.0222222222219,0.25,4/4,x,1,2,0
A4,5734.4,5848.177777777778,113.77777777777828,0.25,4/4,x,1,2,0
E4,5848.177777777778,5939.2,91.0222222222219,0.25,4/4,x,1,2,0
A4,5939.2,6121.2444444444445,182.0444444444447,0.25,4/4,x,1,2,0
E5,6121.2444444444445,6189.511111111111,68.26666666666642,0.25,4/4,x,1,2,0
A4,6189.511111111111,6348.8,159.28888888888923,0.25,4/4,x,1,2,0
E4,6348.8,6462.577777777778,113.77777777777737,0.25,4/4,x,1,2,0
A4,6462.577777777778,6644.622222222222,182.0444444444447,0.25,4/4,x,1,2,0
E5,6644.622222222222,6781.155555555555,136.53333333333285,0.25,4/4,x,1,2,0
F♯5,6781.155555555555,6872.177777777778,91.02222222222281,0.25,4/4,x,1,2,0
D5,6872.177777777778,6985.955555555556,113.77777777777828,0.25,4/4,x,1,2,0
E5,6985.955555555556,7031.466666666667,45.51111111111095,0.25,4/4,x,1,2,0
C♯5,7031.466666666667,7054.222222222223,22.755555555555475,0.25,4/4,x,1,2,0
D5,7054.222222222223,7441.066666666667,386.844444444444,0.25,4/4,x,1,2,0
B4,7441.066666666667,7463.822222222222,22.755555555555475,0.25,4/4,x,1,2,0
C♯5,7463.822222222222,7509.333333333333,45.51111111111095,0.25,4/4,x,1,3,0
E5,7509.333333333333,7645.866666666667,136.53333333333376,0.25,4/4,x,1,3,0
F♯5,7645.866666666667,7805.155555555555,159.28888888888832,0.25,4/4,x,1,3,0
D5,7805.155555555555,7873.422222222222,68.26666666666733,0.25,4/4,x,1,3,0
E5,7873.422222222222,8009.955555555555,136.53333333333285,0.25,4/4,x,1,3,0
C♯5,8009.955555555555,8100.977777777778,91.02222222222281,0.25,4/4,x,1,3,0
D5,8100.977777777778,8237.511111111111,136.53333333333285,0.25,4/4,x,1,3,0
B4,8237.511111111111,8328.533333333333,91.0222222222219,0.25,4/4,x,1,3,0
C♯5,8328.533333333333,8465.066666666668,136.53333333333467,0.25,4/4,x,1,3,0
A4,8465.066666666668,8578.844444444445,113.77777777777737,0.25,4/4,x,1,3,0
