Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1501.8666666666668,1501.8666666666668,0,0,.,x,x,.
E5,1501.8666666666668,2798.9333333333334,1297.0666666666666,0.5,4/4,S,1,1,0
E4,2798.9333333333334,3254.0444444444443,455.11111111111086,0.25,4/4,b,1,1,0
F♯4,3254.0444444444443,3572.6222222222223,318.577777777778,0.25,4/4,b,1,1,0
G4,3572.6222222222223,4050.488888888889,477.8666666666668,0.25,4/4,B,1,1,0
E5,4050.488888888889,4505.6,455.1111111111113,0.25,4/4,S,1,1,0
A4,4505.6,4801.422222222222,295.8222222222221,0.25,4/4,B,1,1,0
E5,4801.422222222222,5211.022222222223,409.60000000000036,0.25,4/4,S,1,1,0
B4,5211.022222222223,5848.177777777778,637.1555555555551,0.25,4/4,B,1,1,0
E5,5848.177777777778,6417.066666666667,568.8888888888887,0.25,4/4,S,1,1,0
D♯5,6417.066666666667,7645.866666666667,1228.8000000000002,0.5,4/4,S,1,1,0
0,7645.866666666667,8601.6,955.7333333333336,0.5,4/4,.,1,1,0
D♯5,8601.6,9011.2,409.60000000000036,0.25,4/4,x,1,1,0
E5,9011.2,9443.555555555555,432.355555555554,0.25,4/4,x,1,1,0
F♯5,9443.555555555555,10035.199999999999,591.6444444444442,0.25,4/4,x,1,2,0
B4,10035.199999999999,10353.777777777777,318.57777777777846,0.25,4/4,B,1,2,0
A4,10353.777777777777,10990.933333333332,637.1555555555551,0.25,4/4,B,1,2,0
C6,10990.933333333332,11286.755555555555,295.822222222223,0.25,4/4,S,1,2,0
G4,11286.755555555555,11741.866666666667,455.1111111111113,0.25,4/4,b,1,2,0
B5,11741.866666666667,12014.933333333334,273.0666666666675,0.25,4/4,S,1,2,0
F♯4,12014.933333333334,12356.266666666666,341.3333333333321,0.25,4/4,b,1,2,0
A5,12356.266666666666,12811.377777777778,455.1111111111113,0.25,4/4,S,1,2,0
E4,12811.377777777778,13425.777777777777,614.3999999999996,0.25,4/4,b,1,2,0
G5,13425.777777777777,13585.066666666666,159.28888888888832,0.125,4/4,S,1,2,0
F♯5,13585.066666666666,13812.622222222222,227.55555555555657,0.125,4/4,S,1,2,0
E5,13812.622222222222,14313.244444444445,500.62222222222226,0.5,4/4,S,1,2,0
0,14313.244444444445,15724.08888888889,1410.844444444445,0.25,4/4,.,1,2,0
