Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1592.8888888888887,1592.8888888888887,0,0,.,x,x,.
E4,1592.8888888888887,3026.4888888888886,1433.6,1.0,3/4,B,1,1,0
G♯5,3026.4888888888886,4391.822222222222,1365.3333333333335,1.0,3/4,S,1,1,0
A5,4391.822222222222,5028.977777777777,637.1555555555551,0.75,3/4,x,1,1,0
B5,5028.977777777777,5393.066666666667,364.0888888888894,0.25,3/4,x,1,1,0
F♯4,5393.066666666667,6576.355555555556,1183.2888888888892,1.0,3/4,B,1,2,0
D♯5,6576.355555555556,7623.111111111111,1046.7555555555555,1.0,3/4,x,1,2,0
E5,7623.111111111111,8533.333333333334,910.2222222222226,0.75,3/4,x,1,2,0
F♯5,8533.333333333334,8806.4,273.0666666666657,0.25,3/4,S,1,2,0
G♯4,8806.4,9693.866666666667,887.4666666666672,0.75,3/4,B,1,3,0
B4,9693.866666666667,9944.177777777779,250.31111111111204,0.25,3/4,x,1,3,0
E5,9944.177777777779,10808.888888888889,864.7111111111099,0.75,3/4,x,1,3,0
D♯5,10808.888888888889,11059.2,250.31111111111204,0.25,3/4,x,1,3,0
E5,11059.2,12265.244444444445,1206.0444444444438,1.0,3/4,S,1,3,0
A4,12265.244444444445,13266.488888888889,1001.2444444444445,0.75,3/4,x,1,4,0
C♯5,13266.488888888889,13494.044444444444,227.55555555555475,0.25,3/4,S,1,4,0
D♯4,13494.044444444444,14313.244444444445,819.2000000000007,0.75,3/4,B,1,4,0
B4,14313.244444444445,14813.866666666665,500.62222222222044,0.25,3/4,S,1,4,0
A4,14813.866666666665,15428.266666666668,614.4000000000033,0.75,3/4,x,1,4,0
G♯4,15428.266666666668,15519.288888888888,91.02222222222008,0.125,3/4,x,1,4,0
A4,15519.288888888888,15792.355555555556,273.0666666666675,0.125,3/4,S,1,4,0
E4,15792.355555555556,16588.8,796.4444444444434,0.75,3/4,B,1,5,0
A4,16588.8,16861.86666666667,273.06666666666933,0.25,3/4,x,1,5,0
G♯4,16861.86666666667,18090.666666666668,1228.7999999999993,1.0,3/4,S,1,5,0
