Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,2161.7777777777774,2161.7777777777774,0,0,.,x,x,.
F5,2161.7777777777774,2798.9333333333334,637.155555555556,0.375,4/4,x,1,1,0
B♭4,2798.9333333333334,2980.977777777778,182.0444444444447,0.125,4/4,x,1,1,0
G5,2980.977777777778,4482.844444444445,1501.8666666666668,0.5,4/4,S,1,2,0
G5,4482.844444444445,4505.6,22.755555555555475,0.5,4/4,S,1,2,0
E♭4,4505.6,5051.733333333333,546.1333333333323,0.5,4/4,b,1,2,0
G5,5051.733333333333,6462.577777777778,1410.844444444445,0.5,4/4,S,1,2,0
G5,6462.577777777778,6485.333333333333,22.755555555555475,0.375,4/4,S,1,2,0
E♭5,6485.333333333333,6508.0888888888885,22.755555555555475,0.125,4/4,x,1,2,0
F5,6508.0888888888885,7600.355555555556,1092.2666666666673,0.5,4/4,S,1,2,0
0,7600.355555555556,7873.422222222222,273.0666666666666,0.5,4/4,.,1,2,0
D5,7873.422222222222,8442.311111111112,568.8888888888896,0.375,4/4,x,1,2,0
B♭4,8442.311111111112,8624.355555555554,182.04444444444198,0.125,4/4,x,1,2,0
E♭5,8624.355555555554,10057.955555555554,1433.6000000000004,0.5,4/4,S,1,3,0
E♭5,10057.955555555554,10080.71111111111,22.755555555555475,0.5,4/4,S,1,3,0
F4,10080.71111111111,10831.644444444444,750.9333333333343,0.5,4/4,b,1,3,0
E♭5,10831.644444444444,12083.199999999999,1251.5555555555547,0.5,4/4,S,1,3,0
E♭5,12083.199999999999,12105.955555555554,22.755555555555475,0.375,4/4,S,1,3,0
C5,12105.955555555554,12242.488888888889,136.53333333333467,0.125,4/4,x,1,3,0
D5,12242.488888888889,13266.488888888889,1024.0,0.5,4/4,S,1,3,0
0,13266.488888888889,13789.866666666667,523.3777777777777,0.5,4/4,.,1,3,0
D5,13789.866666666667,14540.800000000001,750.9333333333343,0.375,4/4,S,1,3,0
E♭5,14540.800000000001,14563.555555555557,22.755555555555475,0.125,4/4,S,1,3,0
F♯4,14563.555555555557,15246.222222222223,682.6666666666661,0.5,4/4,b,1,4,0
A5,15246.222222222223,15997.155555555555,750.9333333333325,0.5,4/4,S,1,4,0
D4,15997.155555555555,16019.91111111111,22.755555555555475,0.25,4/4,b,1,4,0
E♭5,16019.91111111111,16042.666666666666,22.755555555555475,0.25,4/4,x,1,4,0
