Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1979.7333333333333,1979.7333333333333,0,0,.,x,x,.
G4,1979.7333333333333,3754.6666666666665,1774.9333333333332,2.0,3/2,x,1,1,0
E♭5,3754.6666666666665,4141.511111111111,386.84444444444443,0.5,3/2,x,1,1,0
D5,4141.511111111111,5120.0,978.488888888889,1.5,3/2,x,1,1,0
C5,5120.0,5415.822222222222,295.8222222222221,0.5,3/2,x,1,1,0
B♭4,5415.822222222222,6599.111111111111,1183.2888888888892,1.5,3/2,x,1,1,0
A4,6599.111111111111,8442.311111111112,1843.2000000000007,0.0,3/2,x,1,2,0
G4,8442.311111111112,8669.866666666667,227.55555555555475,4.0,3/2,x,1,2,0
0,8669.866666666667,8692.622222222222,22.755555555555475,2.0,3/2,.,1,2,0
F♯4,8692.622222222222,12970.666666666666,4278.044444444444,2.0,3/2,x,1,3,0
D5,12970.666666666666,13334.755555555555,364.0888888888894,0.5,3/2,x,1,3,0
C5,13334.755555555555,14427.022222222222,1092.2666666666664,1.5,3/2,x,1,3,0
B♭4,14427.022222222222,14745.6,318.57777777777846,0.5,3/2,x,1,3,0
A4,14745.6,16361.244444444445,1615.6444444444442,1.5,3/2,x,1,3,0
D4,16361.244444444445,20684.8,4323.555555555555,4.0,3/2,x,1,4,0
0,20684.8,22505.244444444445,1820.4444444444453,2.0,3/2,.,1,4,0
0,22505.244444444445,22528.0,22.755555555555475,0,0,.,x,x,.
G5,22528.0,23233.422222222223,705.4222222222234,0.5,3/4,x,2,5,0
D5,23233.422222222223,23779.555555555555,546.1333333333314,0.5,3/4,x,2,5,0
D5,23779.555555555555,23802.311111111114,22.755555555559113,0.5,3/4,x,2,5,0
D5,23802.311111111114,23825.06666666667,22.755555555555475,0.5,3/4,x,2,5,0
D5,23825.06666666667,23847.822222222225,22.755555555555475,0.25,3/4,x,2,5,0
E♭5,23847.822222222225,23870.57777777778,22.755555555555475,0.25,3/4,x,2,5,0
C5,23870.57777777778,24029.86666666667,159.28888888888832,0.25,3/4,x,2,5,0
D5,24029.86666666667,24098.13333333333,68.26666666666279,0.25,3/4,x,2,5,0
E♭5,24098.13333333333,24325.688888888886,227.55555555555475,0.5,3/4,x,2,6,0
C5,24325.688888888886,25167.644444444446,841.9555555555598,0.5,3/4,x,2,6,0
C5,25167.644444444446,25190.4,22.755555555555475,0.5,3/4,x,2,6,0
C5,25190.4,25213.155555555557,22.755555555555475,0.5,3/4,x,2,6,0
C5,25213.155555555557,25235.911111111112,22.755555555555475,0.25,3/4,x,2,6,0
D5,25235.911111111112,25440.71111111111,204.79999999999927,0.25,3/4,x,2,6,0
E♭5,25440.71111111111,25463.466666666667,22.755555555555475,0.25,3/4,x,2,6,0
C5,25463.466666666667,25600.0,136.53333333333285,0.25,3/4,x,2,6,0
D5,25600.0,25850.31111111111,250.31111111111022,0.5,3/4,x,2,7,0
D4,25850.31111111111,26100.62222222222,250.31111111111022,0.5,3/4,x,2,7,0
C5,26100.62222222222,26350.933333333334,250.31111111111386,0.5,3/4,x,2,7,0
D4,26350.933333333334,26737.77777777778,386.8444444444467,0.5,3/4,x,2,7,0
A5,26737.77777777778,26965.333333333332,227.5555555555511,0.5,3/4,x,2,7,0
B♭4,26965.333333333332,27101.866666666665,136.53333333333285,0.25,3/4,x,2,7,0
A4,27101.866666666665,27420.444444444445,318.5777777777803,0.25,3/4,x,2,7,0
B♭4,27420.444444444445,27488.71111111111,68.26666666666642,0.5,3/4,x,2,8,0
G4,27488.71111111111,27739.022222222222,250.31111111111022,0.5,3/4,x,2,8,0
D5,27739.022222222222,27989.333333333336,250.31111111111386,0.5,3/4,x,2,8,0
G4,27989.333333333336,28216.88888888889,227.55555555555475,0.5,3/4,b,2,8,0
G5,28216.88888888889,28444.44444444444,227.5555555555511,0.5,3/4,x,2,8,0
G4,28444.44444444444,28763.022222222222,318.5777777777803,0.5,3/4,b,2,8,0
B♭5,28763.022222222222,29104.355555555558,341.33333333333576,0.5,3/4,x,2,9,0
G4,29104.355555555558,29240.88888888889,136.53333333333285,0.25,3/4,b,2,9,0
A4,29240.88888888889,29331.911111111112,91.0222222222219,0.25,3/4,b,2,9,0
B♭4,29331.911111111112,29650.488888888885,318.577777777773,0.5,3/4,x,2,9,0
A4,29650.488888888885,29855.28888888889,204.8000000000029,0.5,3/4,x,2,9,0
G4,29855.28888888889,30151.11111111111,295.82222222222117,0.5,3/4,x,2,9,0
F4,30151.11111111111,30424.17777777778,273.06666666666933,0.5,3/4,x,2,9,0
E4,30424.17777777778,30742.755555555555,318.57777777777665,0.5,3/4,b,2,10,0
G5,30742.755555555555,31038.577777777777,295.82222222222117,0.5,3/4,x,2,10,0
0,31038.577777777777,31266.13333333333,227.55555555555475,0.5,3/4,.,2,10,0
C5,31266.13333333333,31516.444444444445,250.31111111111386,0.5,3/4,x,2,10,0
G5,31516.444444444445,31789.51111111111,273.0666666666657,0.5,3/4,x,2,10,0
B♭4,31789.51111111111,32085.333333333332,295.82222222222117,0.5,3/4,x,2,10,0
A4,32085.333333333332,32381.155555555557,295.8222222222248,0.5,3/4,x,2,11,0
F4,32381.155555555557,32608.71111111111,227.55555555555475,0.5,3/4,x,2,11,0
C5,32608.71111111111,32859.02222222222,250.31111111111022,0.5,3/4,x,2,11,0
F4,32859.02222222222,33154.84444444444,295.82222222221753,0.5,3/4,x,2,11,0
F5,33154.84444444444,33382.399999999994,227.55555555555475,0.5,3/4,x,2,11,0
F4,33382.399999999994,33723.73333333334,341.33333333334303,0.5,3/4,b,2,11,0
