Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1979.7333333333333,1979.7333333333333,0,0,.,x,x,.
G4,1979.7333333333333,2230.0444444444443,250.3111111111109,0.25,4/4,B,1,1,0
B4,2230.0444444444443,2366.5777777777776,136.5333333333333,0.25,4/4,x,1,1,0
D5,2366.5777777777776,2525.8666666666663,159.28888888888878,0.25,4/4,x,1,1,0
B4,2525.8666666666663,2685.1555555555556,159.28888888888923,0.25,4/4,x,1,1,0
D5,2685.1555555555556,2753.4222222222224,68.26666666666688,0.25,4/4,x,1,1,0
B4,2753.4222222222224,2867.2,113.77777777777737,0.25,4/4,x,1,1,0
D5,2867.2,2958.222222222222,91.02222222222235,0.25,4/4,x,1,1,0
B4,2958.222222222222,3094.7555555555555,136.5333333333333,0.25,4/4,x,1,1,0
G4,3094.7555555555555,3276.8,182.0444444444447,0.25,4/4,B,1,1,0
C5,3276.8,3436.088888888889,159.28888888888878,0.25,4/4,x,1,1,0
E5,3436.088888888889,3504.355555555556,68.26666666666688,0.25,4/4,x,1,1,0
C5,3504.355555555556,3663.6444444444446,159.28888888888878,0.25,4/4,x,1,1,0
E5,3663.6444444444446,3754.6666666666665,91.0222222222219,0.25,4/4,x,1,1,0
C5,3754.6666666666665,3868.444444444445,113.77777777777828,0.25,4/4,x,1,1,0
E5,3868.444444444445,3982.222222222222,113.77777777777737,0.25,4/4,x,1,1,0
C5,3982.222222222222,4073.2444444444445,91.02222222222235,0.25,4/4,x,1,1,0
G4,4073.2444444444445,4278.044444444445,204.80000000000018,0.25,4/4,B,1,2,0
B4,4278.044444444445,4391.822222222222,113.77777777777737,0.25,4/4,x,1,2,0
D5,4391.822222222222,4505.6,113.77777777777828,0.25,4/4,x,1,2,0
B4,4505.6,4551.111111111111,45.51111111111095,0.25,4/4,x,1,2,0
G4,4551.111111111111,4733.155555555555,182.0444444444438,0.25,4/4,b,1,2,0
D5,4733.155555555555,4869.688888888889,136.53333333333376,0.25,4/4,x,1,2,0
G5,4869.688888888889,4937.955555555556,68.26666666666733,0.25,4/4,x,1,2,0
D5,4937.955555555556,5120.0,182.0444444444438,0.25,4/4,x,1,2,0
G4,5120.0,5256.533333333334,136.53333333333376,0.25,4/4,B,1,2,0
B4,5256.533333333334,5347.555555555555,91.02222222222099,0.25,4/4,x,1,2,0
D5,5347.555555555555,5484.0888888888885,136.53333333333376,0.25,4/4,x,1,2,0
