Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,2207.288888888889,2207.288888888889,0,0,.,x,x,.
0,2207.288888888889,2230.0444444444443,22.755555555555475,0.5,3/4,.,1,1,0
F♯5,2230.0444444444443,3163.0222222222224,932.9777777777781,0.5,3/4,x,1,1,0
F♯5,3163.0222222222224,3185.7777777777774,22.75555555555502,1.5,3/4,x,1,2,0
C♯5,3185.7777777777774,3390.5777777777776,204.80000000000018,0.5,3/4,x,1,2,0
A4,3390.5777777777776,3549.8666666666663,159.28888888888878,0.5,3/4,x,1,2,0
C♯5,3549.8666666666663,3822.9333333333334,273.06666666666706,0.5,3/4,x,1,2,0
F♯4,3822.9333333333334,4164.266666666666,341.33333333333303,0.5,3/4,x,1,3,0
A4,4164.266666666666,4323.555555555555,159.28888888888832,0.5,3/4,x,1,3,0
C♯5,4323.555555555555,4733.155555555555,409.60000000000036,0.5,3/4,x,1,3,0
F♯5,4733.155555555555,4755.911111111111,22.755555555555475,0.5,3/4,x,1,3,0
A5,4755.911111111111,5074.488888888889,318.57777777777846,0.5,3/4,x,1,3,0
F♯5,5074.488888888889,5142.7555555555555,68.26666666666642,0.5,3/4,x,1,3,0
B4,5142.7555555555555,5415.822222222222,273.0666666666666,0.5,3/4,x,1,4,0
D5,5415.822222222222,5597.866666666667,182.0444444444447,0.5,3/4,x,1,4,0
F♯5,5597.866666666667,5779.911111111111,182.0444444444438,0.5,3/4,x,1,4,0
B5,5779.911111111111,6075.733333333333,295.8222222222221,0.5,3/4,x,1,4,0
D6,6075.733333333333,6212.266666666666,136.53333333333376,0.5,3/4,x,1,4,0
B5,6212.266666666666,6485.333333333333,273.0666666666666,0.5,3/4,x,1,4,0
E♯4,6485.333333333333,6735.644444444444,250.31111111111113,0.5,3/4,x,1,5,0
G♯4,6735.644444444444,6894.933333333333,159.28888888888923,0.5,3/4,x,1,5,0
C♯5,6894.933333333333,7236.266666666666,341.33333333333303,0.5,3/4,x,1,5,0
E♯5,7236.266666666666,7304.533333333334,68.26666666666733,0.5,3/4,x,1,5,0
G♯5,7304.533333333334,7600.355555555556,295.8222222222221,0.5,3/4,x,1,5,0
B4,7600.355555555556,7782.4,182.0444444444438,0.5,3/4,x,1,5,0
A4,7782.4,8009.955555555555,227.55555555555566,0.5,3/4,x,1,6,0
F♯5,8009.955555555555,8100.977777777778,91.02222222222281,0.5,3/4,x,1,6,0
G♯4,8100.977777777778,8487.822222222223,386.8444444444449,0.5,3/4,x,1,6,0
F♯5,8487.822222222223,8647.11111111111,159.2888888888865,0.5,3/4,x,1,6,0
C♯5,8647.11111111111,8874.666666666666,227.55555555555657,0.5,3/4,x,1,6,0
E♯5,8874.666666666666,9124.977777777778,250.31111111111204,0.5,3/4,x,1,6,0
F♯4,9124.977777777778,9784.888888888889,659.9111111111106,1.0,3/4,x,1,7,0
0,9784.888888888889,10103.466666666665,318.57777777777665,0.5,3/4,.,1,7,0
A5,10103.466666666665,10194.488888888889,91.02222222222372,0.5,3/4,x,1,7,0
G♯5,10194.488888888889,10444.800000000001,250.31111111111204,0.5,3/4,x,1,7,0
F♯5,10444.800000000001,10649.6,204.79999999999927,0.5,3/4,x,1,7,0
E5,10649.6,11059.2,409.60000000000036,0.5,3/4,x,1,8,0
G♯4,11059.2,11468.8,409.59999999999854,0.5,3/4,x,1,8,0
A4,11468.8,11491.555555555555,22.755555555555475,0.5,3/4,x,1,8,0
E5,11491.555555555555,11650.844444444445,159.28888888889014,0.5,3/4,x,1,8,0
F♯5,11650.844444444445,11855.644444444444,204.79999999999927,0.5,3/4,x,1,8,0
C♯5,11855.644444444444,12083.199999999999,227.55555555555475,0.5,3/4,x,1,8,0
D5,12083.199999999999,12310.755555555555,227.55555555555657,0.5,3/4,x,1,9,0
F♯4,12310.755555555555,12492.800000000001,182.04444444444562,0.5,3/4,x,1,9,0
G♯4,12492.800000000001,12925.155555555555,432.355555555554,0.5,3/4,x,1,9,0
D5,12925.155555555555,12947.91111111111,22.755555555555475,0.5,3/4,x,1,9,0
E5,12947.91111111111,13312.0,364.0888888888894,0.5,3/4,x,1,9,0
D5,13312.0,13721.6,409.60000000000036,0.5,3/4,x,1,9,0
