Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,3254.0444444444443,3254.0444444444443,0,0,.,x,x,.
A4,3254.0444444444443,5142.7555555555555,1888.7111111111112,1.25,4/4,x,1,1,0
B4,5142.7555555555555,5415.822222222222,273.0666666666666,0.25,4/4,x,1,1,0
A4,5415.822222222222,5666.133333333334,250.31111111111204,0.25,4/4,x,1,1,0
E4,5666.133333333334,5779.911111111111,113.77777777777646,0.25,4/4,x,1,1,0
A4,5779.911111111111,6098.488888888889,318.57777777777846,0.25,4/4,x,1,1,0
C♯5,6098.488888888889,6280.533333333334,182.0444444444447,0.25,4/4,x,1,1,0
A4,6280.533333333334,6371.555555555555,91.02222222222099,0.25,4/4,x,1,1,0
E4,6371.555555555555,6508.0888888888885,136.53333333333376,0.25,4/4,x,1,1,0
A4,6508.0888888888885,6712.888888888889,204.80000000000018,0.25,4/4,x,1,1,0
B4,6712.888888888889,6849.422222222222,136.53333333333376,0.25,4/4,x,1,1,0
A4,6849.422222222222,7008.711111111112,159.28888888888923,0.25,4/4,x,1,1,0
E4,7008.711111111112,7054.222222222223,45.51111111111095,0.25,4/4,x,1,1,0
A4,7054.222222222223,7213.511111111111,159.28888888888832,0.25,4/4,x,1,2,0
C♯5,7213.511111111111,7281.777777777778,68.26666666666733,0.25,4/4,x,1,2,0
A4,7281.777777777778,7418.311111111111,136.53333333333285,0.25,4/4,x,1,2,0
E4,7418.311111111111,7509.333333333333,91.0222222222219,0.25,4/4,x,1,2,0
A4,7509.333333333333,7714.133333333334,204.8000000000011,0.25,4/4,x,1,2,0
E5,7714.133333333334,7805.155555555555,91.02222222222099,0.25,4/4,x,1,2,0
A4,7805.155555555555,7918.933333333333,113.77777777777828,0.25,4/4,x,1,2,0
E4,7918.933333333333,8009.955555555555,91.0222222222219,0.25,4/4,x,1,2,0
A4,8009.955555555555,8351.288888888888,341.33333333333303,0.25,4/4,x,1,2,0
E5,8351.288888888888,8533.333333333334,182.04444444444562,0.25,4/4,x,1,2,0
F♯5,8533.333333333334,8624.355555555554,91.02222222222008,0.25,4/4,x,1,2,0
D5,8624.355555555554,8647.11111111111,22.755555555555475,0.25,4/4,x,1,2,0
E5,8647.11111111111,8669.866666666667,22.755555555557294,0.25,4/4,x,1,2,0
C♯5,8669.866666666667,8692.622222222222,22.755555555555475,0.25,4/4,x,1,2,0
D5,8692.622222222222,8715.377777777778,22.755555555555475,0.25,4/4,x,1,2,0
B4,8715.377777777778,8738.133333333333,22.755555555555475,0.25,4/4,x,1,2,0
C♯5,8738.133333333333,8760.888888888889,22.755555555555475,0.25,4/4,x,1,3,0
E5,8760.888888888889,8783.644444444444,22.755555555555475,0.25,4/4,x,1,3,0
F♯5,8783.644444444444,8806.4,22.755555555555475,0.25,4/4,x,1,3,0
D5,8806.4,8829.155555555555,22.755555555555475,0.25,4/4,x,1,3,0
E5,8829.155555555555,8851.91111111111,22.755555555555475,0.25,4/4,x,1,3,0
C♯5,8851.91111111111,8874.666666666666,22.755555555555475,0.25,4/4,x,1,3,0
D5,8874.666666666666,8897.422222222222,22.755555555555475,0.25,4/4,x,1,3,0
B4,8897.422222222222,8920.177777777777,22.755555555555475,0.25,4/4,x,1,3,0
C♯5,8920.177777777777,8965.68888888889,45.51111111111277,0.25,4/4,x,1,3,0
A4,8965.68888888889,8988.444444444445,22.755555555555475,0.25,4/4,x,1,3,0
B4,8988.444444444445,9011.2,22.755555555555475,0.25,4/4,x,1,3,0
C♯5,9011.2,9033.955555555556,22.755555555555475,0.25,4/4,x,1,3,0
