Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1911.4666666666667,1911.4666666666667,0,0,.,x,x,.
C5,1911.4666666666667,2093.5111111111114,182.0444444444447,0.5,4/4,B,1,1,0
E5,2093.5111111111114,2184.5333333333333,91.0222222222219,0.5,4/4,S,1,2,0
C5,2184.5333333333333,2275.5555555555557,91.02222222222235,0.5,4/4,B,1,2,0
F5,2275.5555555555557,2366.5777777777776,91.0222222222219,0.5,4/4,S,1,2,0
C5,2366.5777777777776,2480.355555555556,113.77777777777828,0.5,4/4,B,1,2,0
G5,2480.355555555556,2639.6444444444446,159.28888888888878,0.5,4/4,S,1,2,0
C5,2639.6444444444446,2798.9333333333334,159.28888888888878,0.5,4/4,B,1,2,0
E5,2798.9333333333334,2867.2,68.26666666666642,0.5,4/4,S,1,2,0
C5,2867.2,3026.4888888888886,159.28888888888878,0.5,4/4,B,1,2,0
F5,3026.4888888888886,3072.0,45.511111111111404,0.5,4/4,S,1,3,0
C5,3072.0,3185.7777777777774,113.77777777777737,0.5,4/4,B,1,3,0
G5,3185.7777777777774,3299.5555555555557,113.77777777777828,0.5,4/4,S,1,3,0
C5,3299.5555555555557,3413.3333333333335,113.77777777777783,0.5,4/4,B,1,3,0
A5,3413.3333333333335,3527.1111111111113,113.77777777777783,0.5,4/4,S,1,3,0
C5,3527.1111111111113,3640.888888888889,113.77777777777783,0.5,4/4,B,1,3,0
G5,3640.888888888889,3754.6666666666665,113.77777777777737,0.5,4/4,S,1,3,0
C5,3754.6666666666665,3845.688888888889,91.02222222222235,0.5,4/4,B,1,3,0
A5,3845.688888888889,3936.711111111111,91.02222222222235,0.5,4/4,S,1,4,0
C5,3936.711111111111,4050.488888888889,113.77777777777783,0.5,4/4,B,1,4,0
B5,4050.488888888889,4187.022222222223,136.53333333333376,0.5,4/4,S,1,4,0
C5,4187.022222222223,4300.8,113.77777777777737,0.5,4/4,B,1,4,0
C6,4300.8,4414.577777777778,113.77777777777737,0.5,4/4,S,1,4,0
C5,4414.577777777778,4642.133333333333,227.55555555555566,0.5,4/4,x,1,4,0
E5,4642.133333333333,4687.644444444444,45.51111111111095,0.5,4/4,x,1,4,0
G5,4687.644444444444,4778.666666666667,91.02222222222281,0.5,4/4,x,1,4,0
C6,4778.666666666667,4915.2,136.53333333333285,0.5,4/4,x,1,5,0
C5,4915.2,5120.0,204.80000000000018,0.5,4/4,x,1,5,0
E5,5120.0,5142.7555555555555,22.755555555555475,0.5,4/4,x,1,5,0
G5,5142.7555555555555,5233.777777777778,91.02222222222281,0.5,4/4,x,1,5,0
C6,5233.777777777778,6576.355555555556,1342.5777777777776,1.0,4/4,x,1,5,0
0,6576.355555555556,7623.111111111111,1046.7555555555555,1.0,4/4,.,1,5,0
0,7623.111111111111,7645.866666666667,22.755555555555475,0,0,.,x,x,.
C5,7645.866666666667,7941.688888888889,295.8222222222221,0.0,3/2,x,2,6,0
E5,7941.688888888889,8123.733333333334,182.0444444444447,0.0,3/2,x,2,6,0
G5,8123.733333333334,10057.955555555554,1934.2222222222208,3.0,3/2,x,2,6,0
A5,10057.955555555554,10217.244444444445,159.28888888889014,1.0,3/2,x,2,6,0
F5,10217.244444444445,11241.244444444445,1024.0,2.0,3/2,x,2,6,0
G4,11241.244444444445,11446.044444444444,204.79999999999927,0.0,3/2,x,2,7,0
C5,11446.044444444444,11696.355555555556,250.31111111111204,0.0,3/2,x,2,7,0
E5,11696.355555555556,13539.555555555555,1843.199999999999,3.0,3/2,x,2,7,0
F5,13539.555555555555,13562.31111111111,22.755555555555475,1.0,3/2,x,2,7,0
D5,13562.31111111111,14677.333333333334,1115.0222222222237,2.0,3/2,x,2,7,0
E4,14677.333333333334,14950.4,273.0666666666657,0.0,3/2,x,2,8,0
G4,14950.4,15132.444444444445,182.04444444444562,0.0,3/2,x,2,8,0
C5,15132.444444444445,16839.111111111113,1706.6666666666679,3.0,3/2,x,2,8,0
E5,16839.111111111113,17089.422222222223,250.31111111111022,1.0,3/2,x,2,8,0
D5,17089.422222222223,17180.444444444445,91.0222222222219,2.0,3/2,x,2,8,0
E5,17180.444444444445,17362.48888888889,182.0444444444438,1.5,3/2,x,2,9,0
