Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1888.711111111111,1888.711111111111,0,0,.,x,x,.
D4,1888.711111111111,2207.288888888889,318.5777777777778,1.5,4/4,x,1,1,0
D5,2207.288888888889,2480.355555555556,273.06666666666706,0.25,4/4,x,1,1,0
E5,2480.355555555556,2503.111111111111,22.75555555555502,0.25,4/4,x,1,1,0
E5,2503.111111111111,2525.8666666666663,22.755555555555475,1.5,4/4,x,1,1,0
D5,2525.8666666666663,3117.511111111111,591.6444444444446,0.25,4/4,x,1,1,0
E5,3117.511111111111,3140.266666666667,22.75555555555593,0.25,4/4,x,1,1,0
D4,3140.266666666667,3936.711111111111,796.4444444444443,1.5,4/4,x,1,2,0
F♯5,3936.711111111111,5233.777777777778,1297.066666666667,0.25,4/4,x,1,2,0
G5,5233.777777777778,5256.533333333334,22.755555555555475,0.25,4/4,x,1,2,0
G5,5256.533333333334,5279.288888888889,22.755555555555475,1.5,4/4,x,1,2,0
F♯5,5279.288888888889,5415.822222222222,136.53333333333285,0.25,4/4,x,1,2,0
G5,5415.822222222222,5438.577777777778,22.755555555555475,0.25,4/4,x,1,2,0
D4,5438.577777777778,5802.666666666667,364.0888888888894,1.0,4/4,x,1,3,0
A5,5802.666666666667,10057.955555555554,4255.288888888887,0.75,4/4,x,1,3,0
F♯4,10057.955555555554,10194.488888888889,136.53333333333467,0.25,4/4,b,1,3,0
G5,10194.488888888889,10695.11111111111,500.62222222222044,0.75,4/4,x,1,3,0
E4,10695.11111111111,10808.888888888889,113.77777777777919,0.25,4/4,b,1,3,0
F♯5,10808.888888888889,11377.777777777777,568.8888888888887,0.75,4/4,x,1,3,0
D4,11377.777777777777,11514.31111111111,136.53333333333285,0.25,4/4,b,1,3,0
E5,11514.31111111111,12242.488888888889,728.1777777777788,1.0,4/4,x,1,4,0
A4,12242.488888888889,12947.91111111111,705.4222222222215,1.0,4/4,x,1,4,0
0,12947.91111111111,13266.488888888889,318.57777777777846,0.125,4/4,.,1,4,0
A4,13266.488888888889,13471.288888888888,204.79999999999927,0.125,4/4,x,1,4,0
B4,13471.288888888888,13585.066666666666,113.77777777777737,0.125,4/4,x,1,4,0
C♯5,13585.066666666666,13698.844444444445,113.77777777777919,0.125,4/4,x,1,4,0
D5,13698.844444444445,13835.377777777778,136.53333333333285,0.125,4/4,x,1,4,0
E5,13835.377777777778,13858.133333333333,22.755555555555475,0.125,4/4,x,1,4,0
F♯5,13858.133333333333,13949.155555555557,91.02222222222372,0.125,4/4,x,1,4,0
G5,13949.155555555557,13994.666666666668,45.51111111111095,0.125,4/4,x,1,4,0
A5,13994.666666666668,14631.822222222223,637.1555555555551,0.75,4/4,x,1,4,0
G5,14631.822222222223,14950.4,318.57777777777665,0.25,4/4,x,1,4,0
F♯5,14950.4,15473.77777777778,523.3777777777796,0.75,4/4,x,1,5,0
C♯5,15473.77777777778,15655.822222222221,182.04444444444198,0.25,4/4,x,1,5,0
D5,15655.822222222221,16748.08888888889,1092.26666666667,1.0,4/4,x,1,5,0
0,16748.08888888889,16793.600000000002,45.51111111111095,0.125,4/4,.,1,5,0
B4,16793.600000000002,16952.88888888889,159.28888888888832,0.125,4/4,x,1,5,0
C♯5,16952.88888888889,17066.666666666668,113.77777777777737,0.125,4/4,x,1,5,0
D5,17066.666666666668,17248.711111111108,182.04444444444016,0.125,4/4,x,1,5,0
E5,17248.711111111108,17271.466666666664,22.755555555555475,0.125,4/4,x,1,5,0
F♯5,17271.466666666664,17316.977777777774,45.51111111111095,0.125,4/4,x,1,5,0
G5,17316.977777777774,17362.48888888889,45.51111111111459,0.125,4/4,x,1,5,0
A5,17362.48888888889,17430.755555555555,68.26666666666642,0.125,4/4,x,1,5,0
B5,17430.755555555555,18067.911111111112,637.1555555555569,0.75,4/4,x,1,5,0
A5,18067.911111111112,18295.466666666667,227.55555555555475,0.25,4/4,x,1,5,0
G♯5,18295.466666666667,18932.62222222222,637.1555555555533,0.75,4/4,x,1,6,0
D♯5,18932.62222222222,18955.377777777776,22.755555555555475,0.25,4/4,x,1,6,0
E5,18955.377777777776,20229.688888888886,1274.3111111111102,1.0,4/4,x,1,6,0
0,20229.688888888886,20252.44444444444,22.755555555555475,0.75,4/4,.,1,6,0
B4,20252.44444444444,20388.977777777778,136.5333333333365,0.25,4/4,x,1,6,0
C♯5,20388.977777777778,20912.355555555558,523.3777777777796,0.75,4/4,x,1,6,0
G♯4,20912.355555555558,21071.644444444446,159.28888888888832,0.25,4/4,x,1,6,0
A4,21071.644444444446,21708.8,637.1555555555533,0.75,4/4,x,1,7,0
A4,21708.8,21731.555555555555,22.755555555555475,0.08333333333333333,4/4,x,1,7,0
B4,21731.555555555555,21799.82222222222,68.26666666666642,0.08333333333333333,4/4,x,1,7,0
C♯5,21799.82222222222,21913.6,113.77777777777737,0.08333333333333333,4/4,x,1,7,0
F♯4,21913.6,22528.0,614.4000000000015,0.75,4/4,x,1,7,0
F♯4,22528.0,22550.755555555555,22.755555555555475,0.08333333333333333,4/4,x,1,7,0
G4,22550.755555555555,22596.266666666666,45.51111111111095,0.08333333333333333,4/4,x,1,7,0
A4,22596.266666666666,22732.8,136.53333333333285,0.08333333333333333,4/4,x,1,7,0
D4,22732.8,23460.977777777778,728.1777777777788,0.75,4/4,b,1,7,0
C♯5,23460.977777777778,23620.266666666666,159.28888888888832,0.25,4/4,x,1,7,0
D5,23620.266666666666,24166.399999999998,546.1333333333314,0.75,4/4,x,1,7,0
A♯4,24166.399999999998,24280.177777777775,113.77777777777737,0.25,4/4,x,1,7,0
B4,24280.177777777775,24962.844444444447,682.6666666666715,0.75,4/4,x,1,8,0
B4,24962.844444444447,24985.600000000002,22.755555555555475,0.08333333333333333,4/4,x,1,8,0
C♯5,24985.600000000002,25031.111111111113,45.51111111111095,0.08333333333333333,4/4,x,1,8,0
D5,25031.111111111113,25190.4,159.28888888888832,0.08333333333333333,4/4,x,1,8,0
G♯4,25190.4,25759.28888888889,568.8888888888869,0.75,4/4,x,1,8,0
G♯4,25759.28888888889,25782.044444444444,22.755555555555475,0.08333333333333333,4/4,x,1,8,0
