Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,1024.0,1024.0,0,0,.,x,x,.
G4,1024.0,1183.2888888888888,159.28888888888878,0.25,4/4,B,1,1,0
B4,1183.2888888888888,1342.5777777777778,159.288888888889,0.25,4/4,x,1,1,0
D5,1342.5777777777778,1433.6,91.02222222222213,0.25,4/4,x,1,1,0
B4,1433.6,1570.1333333333334,136.53333333333353,0.25,4/4,x,1,1,0
D5,1570.1333333333334,1638.4,68.26666666666665,0.25,4/4,x,1,1,0
B4,1638.4,1797.6888888888889,159.28888888888878,0.25,4/4,x,1,1,0
D5,1797.6888888888889,1865.9555555555555,68.26666666666665,0.25,4/4,x,1,1,0
B4,1865.9555555555555,2025.2444444444445,159.288888888889,0.25,4/4,x,1,1,0
G4,2025.2444444444445,2161.7777777777774,136.53333333333285,0.25,4/4,B,1,1,0
C5,2161.7777777777774,2321.0666666666666,159.28888888888923,0.25,4/4,x,1,1,0
E5,2321.0666666666666,2366.5777777777776,45.51111111111095,0.25,4/4,x,1,1,0
C5,2366.5777777777776,2548.6222222222223,182.0444444444447,0.25,4/4,x,1,1,0
E5,2548.6222222222223,2571.3777777777777,22.755555555555475,0.25,4/4,x,1,1,0
C5,2571.3777777777777,2753.4222222222224,182.0444444444447,0.25,4/4,x,1,1,0
E5,2753.4222222222224,2798.9333333333334,45.51111111111095,0.25,4/4,x,1,1,0
C5,2798.9333333333334,2980.977777777778,182.0444444444447,0.25,4/4,x,1,1,0
G4,2980.977777777778,3117.511111111111,136.53333333333285,0.25,4/4,B,1,2,0
B4,3117.511111111111,3322.311111111111,204.80000000000018,0.25,4/4,x,1,2,0
D5,3322.311111111111,3345.066666666667,22.75555555555593,0.25,4/4,x,1,2,0
B4,3345.066666666667,3481.6,136.53333333333285,0.25,4/4,x,1,2,0
G4,3481.6,3595.3777777777777,113.77777777777783,0.25,4/4,b,1,2,0
D5,3595.3777777777777,3731.911111111111,136.5333333333333,0.25,4/4,x,1,2,0
G5,3731.911111111111,3845.688888888889,113.77777777777783,0.25,4/4,x,1,2,0
D5,3845.688888888889,3959.4666666666667,113.77777777777783,0.25,4/4,x,1,2,0
G4,3959.4666666666667,4096.0,136.5333333333333,0.25,4/4,B,1,2,0
B4,4096.0,4255.288888888889,159.28888888888923,0.25,4/4,x,1,2,0
D5,4255.288888888889,4323.555555555555,68.26666666666551,0.25,4/4,x,1,2,0
B4,4323.555555555555,4437.333333333333,113.77777777777828,0.25,4/4,x,1,2,0
G4,4437.333333333333,4551.111111111111,113.77777777777828,0.25,4/4,B,1,2,0
C5,4551.111111111111,4733.155555555555,182.0444444444438,0.25,4/4,x,1,2,0
E5,4733.155555555555,4755.911111111111,22.755555555555475,0.25,4/4,x,1,2,0
C5,4755.911111111111,4937.955555555556,182.04444444444562,0.25,4/4,x,1,2,0
