Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,295.8222222222222,295.8222222222222,0,0,.,x,x,.
G4,295.8222222222222,2230.0444444444443,1934.2222222222222,2.0,3/2,x,1,1,0
E♭5,2230.0444444444443,2548.6222222222223,318.577777777778,0.5,3/2,x,1,1,0
D5,2548.6222222222223,3936.711111111111,1388.088888888889,1.5,3/2,x,1,1,0
C5,3936.711111111111,4232.533333333334,295.82222222222254,0.5,3/2,x,1,1,0
B♭4,4232.533333333334,5848.177777777778,1615.6444444444442,1.5,3/2,x,1,1,0
A4,5848.177777777778,6712.888888888889,864.7111111111108,0.0,3/2,x,1,2,0
G4,6712.888888888889,6758.4,45.51111111111095,4.0,3/2,x,1,2,0
0,6758.4,6781.155555555555,22.755555555555475,2.0,3/2,.,1,2,0
F♯4,6781.155555555555,13129.955555555556,6348.800000000001,2.0,3/2,x,1,3,0
D5,13129.955555555556,13425.777777777777,295.82222222222117,0.5,3/2,x,1,3,0
C5,13425.777777777777,14813.866666666665,1388.0888888888876,1.5,3/2,x,1,3,0
B♭4,14813.866666666665,15155.2,341.33333333333576,0.5,3/2,x,1,3,0
A4,15155.2,17203.2,2048.0,1.5,3/2,x,1,3,0
D4,17203.2,20480.0,3276.7999999999993,4.0,3/2,x,1,4,0
0,20480.0,21799.82222222222,1319.8222222222212,2.0,3/2,.,1,4,0
0,21799.82222222222,21822.577777777777,22.755555555555475,0,0,.,x,x,.
G5,21822.577777777777,22072.88888888889,250.31111111111386,0.5,3/4,x,2,5,0
D5,22072.88888888889,22846.577777777777,773.6888888888861,0.5,3/4,x,2,5,0
D5,22846.577777777777,22869.333333333332,22.755555555555475,0.5,3/4,x,2,5,0
D5,22869.333333333332,22892.088888888888,22.755555555555475,0.5,3/4,x,2,5,0
D5,22892.088888888888,22914.844444444443,22.755555555555475,0.25,3/4,x,2,5,0
E♭5,22914.844444444443,22937.6,22.755555555555475,0.25,3/4,x,2,5,0
C5,22937.6,23051.377777777776,113.77777777777737,0.25,3/4,x,2,5,0
D5,23051.377777777776,23256.17777777778,204.8000000000029,0.25,3/4,x,2,5,0
E♭5,23256.17777777778,23324.444444444445,68.26666666666642,0.5,3/4,x,2,6,0
C5,23324.444444444445,24052.622222222224,728.1777777777788,0.5,3/4,x,2,6,0
C5,24052.622222222224,24075.37777777778,22.755555555555475,0.5,3/4,x,2,6,0
C5,24075.37777777778,24098.13333333333,22.755555555551837,0.5,3/4,x,2,6,0
C5,24098.13333333333,24120.888888888887,22.755555555555475,0.25,3/4,x,2,6,0
D5,24120.888888888887,24257.42222222222,136.53333333333285,0.25,3/4,x,2,6,0
E♭5,24257.42222222222,24280.177777777775,22.755555555555475,0.25,3/4,x,2,6,0
C5,24280.177777777775,24439.466666666667,159.28888888889196,0.25,3/4,x,2,6,0
D5,24439.466666666667,24644.266666666666,204.79999999999927,0.5,3/4,x,2,7,0
D4,24644.266666666666,24849.066666666666,204.79999999999927,0.5,3/4,x,2,7,0
C5,24849.066666666666,25076.622222222224,227.55555555555839,0.5,3/4,x,2,7,0
D4,25076.622222222224,25281.422222222223,204.79999999999927,0.5,3/4,x,2,7,0
A5,25281.422222222223,25531.73333333333,250.31111111110658,0.5,3/4,x,2,7,0
B♭4,25531.73333333333,25622.755555555555,91.02222222222554,0.25,3/4,x,2,7,0
A4,25622.755555555555,25713.777777777777,91.0222222222219,0.25,3/4,x,2,7,0
B♭4,25713.777777777777,25918.577777777777,204.79999999999927,0.5,3/4,x,2,8,0
G4,25918.577777777777,26146.133333333335,227.55555555555839,0.5,3/4,x,2,8,0
D5,26146.133333333335,26373.68888888889,227.55555555555475,0.5,3/4,x,2,8,0
G4,26373.68888888889,26578.48888888889,204.79999999999927,0.5,3/4,b,2,8,0
G5,26578.48888888889,26828.800000000003,250.31111111111386,0.5,3/4,x,2,8,0
G4,26828.800000000003,27079.11111111111,250.31111111110658,0.5,3/4,b,2,8,0
B♭5,27079.11111111111,27261.155555555553,182.0444444444438,0.5,3/4,x,2,9,0
G4,27261.155555555553,27420.444444444445,159.28888888889196,0.25,3/4,b,2,9,0
A4,27420.444444444445,27534.222222222223,113.77777777777737,0.25,3/4,b,2,9,0
B♭4,27534.222222222223,27716.266666666666,182.0444444444438,0.5,3/4,x,2,9,0
A4,27716.266666666666,27921.06666666667,204.8000000000029,0.5,3/4,x,2,9,0
G4,27921.06666666667,28103.111111111113,182.0444444444438,0.5,3/4,x,2,9,0
F4,28103.111111111113,28353.42222222222,250.31111111110658,0.5,3/4,x,2,9,0
E4,28353.42222222222,28626.48888888889,273.06666666666933,0.5,3/4,b,2,10,0
G5,28626.48888888889,28672.0,45.51111111111095,0.5,3/4,x,2,10,0
0,28672.0,29081.600000000002,409.6000000000022,0.5,3/4,.,2,10,0
C5,29081.600000000002,29309.155555555557,227.55555555555475,0.5,3/4,x,2,10,0
G5,29309.155555555557,29468.444444444445,159.28888888888832,0.5,3/4,x,2,10,0
B♭4,29468.444444444445,29536.71111111111,68.26666666666642,0.5,3/4,x,2,10,0
A4,29536.71111111111,29946.31111111111,409.59999999999854,0.5,3/4,x,2,11,0
F4,29946.31111111111,30128.355555555554,182.0444444444438,0.5,3/4,x,2,11,0
C5,30128.355555555554,30355.911111111112,227.55555555555839,0.5,3/4,x,2,11,0
F4,30355.911111111112,30560.71111111111,204.79999999999927,0.5,3/4,x,2,11,0
F5,30560.71111111111,30742.755555555555,182.0444444444438,0.5,3/4,x,2,11,0
F4,30742.755555555555,30993.066666666666,250.31111111111022,0.5,3/4,b,2,11,0
A5,30993.066666666666,31266.13333333333,273.0666666666657,0.5,3/4,x,2,12,0
F4,31266.13333333333,31357.155555555553,91.0222222222219,0.25,3/4,b,2,12,0
G4,31357.155555555553,31425.422222222223,68.26666666667006,0.25,3/4,b,2,12,0
A4,31425.422222222223,31652.977777777778,227.55555555555475,0.5,3/4,x,2,12,0
G4,31652.977777777778,31835.022222222222,182.0444444444438,0.5,3/4,x,2,12,0
F4,31835.022222222222,32039.82222222222,204.79999999999927,0.5,3/4,x,2,12,0
E4,32039.82222222222,32335.644444444446,295.8222222222248,0.5,3/4,x,2,12,0
D4,32335.644444444446,32585.955555555556,250.31111111111022,0.5,3/4,x,2,13,0
F5,32585.955555555556,32972.8,386.8444444444467,0.5,3/4,x,2,13,0
0,32972.8,33041.066666666666,68.26666666666279,0.5,3/4,.,2,13,0
B♭4,33041.066666666666,33200.35555555555,159.28888888888469,0.5,3/4,x,2,13,0
F5,33200.35555555555,33450.666666666664,250.31111111111386,0.5,3/4,x,2,13,0
A4,33450.666666666664,33655.46666666667,204.8000000000029,0.5,3/4,x,2,13,0
G4,33655.46666666667,33883.02222222222,227.55555555555475,0.5,3/4,x,2,14,0
E4,33883.02222222222,34087.822222222225,204.8000000000029,0.5,3/4,x,2,14,0
B♭4,34087.822222222225,34315.37777777778,227.55555555555475,0.5,3/4,x,2,14,0
E4,34315.37777777778,34497.422222222216,182.04444444443652,0.5,3/4,x,2,14,0
E5,34497.422222222216,34588.44444444444,91.0222222222219,0.5,3/4,x,2,14,0
E4,34588.44444444444,34929.77777777778,341.33333333334303,0.5,3/4,b,2,14,0
G5,34929.77777777778,35225.6,295.82222222221753,0.5,3/4,x,2,15,0
E4,35225.6,35339.37777777778,113.77777777778101,0.25,3/4,b,2,15,0
F4,35339.37777777778,35430.4,91.0222222222219,0.25,3/4,b,2,15,0
G4,35430.4,35635.2,204.79999999999563,0.5,3/4,x,2,15,0
F4,35635.2,35840.0,204.8000000000029,0.5,3/4,x,2,15,0
E4,35840.0,36090.311111111114,250.31111111111386,0.5,3/4,x,2,15,0
D4,36090.311111111114,36408.88888888889,318.57777777777665,0.5,3/4,x,2,15,0
A4,36408.88888888889,36636.444444444445,227.55555555555475,0.5,3/4,B,2,16,0
C♯5,36636.444444444445,36727.46666666667,91.0222222222219,0.25,3/4,x,2,16,0
E5,36727.46666666667,36818.48888888889,91.0222222222219,0.25,3/4,S,2,16,0
A4,36818.48888888889,37114.311111111114,295.8222222222248,0.5,3/4,B,2,16,0
D5,37114.311111111114,37137.066666666666,22.755555555551837,0.25,3/4,x,2,16,0
F5,37137.066666666666,37273.6,136.53333333333285,0.25,3/4,S,2,16,0
A4,37273.6,37569.42222222222,295.8222222222248,0.5,3/4,B,2,16,0
E5,37569.42222222222,37705.955555555556,136.53333333333285,0.25,3/4,x,2,16,0
G5,37705.955555555556,37728.71111111111,22.755555555551837,0.25,3/4,S,2,16,0
A4,37728.71111111111,37910.75555555555,182.0444444444438,0.5,3/4,B,2,17,0
F5,37910.75555555555,38115.555555555555,204.8000000000029,0.25,3/4,x,2,17,0
A5,38115.555555555555,38138.31111111111,22.755555555551837,0.25,3/4,S,2,17,0
A4,38138.31111111111,38388.62222222223,250.31111111112114,0.5,3/4,B,2,17,0
E5,38388.62222222223,38593.42222222222,204.79999999999563,0.25,3/4,x,2,17,0
G5,38593.42222222222,38616.177777777775,22.755555555551837,0.25,3/4,S,2,17,0
A4,38616.177777777775,38820.97777777778,204.8000000000029,0.5,3/4,B,2,17,0
