Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,386.84444444444443,386.84444444444443,0,0,.,x,x,.
A4,386.84444444444443,1797.6888888888889,1410.8444444444444,1.25,4/4,x,1,1,0
B4,1797.6888888888889,2048.0,250.31111111111113,0.25,4/4,x,1,1,0
A4,2048.0,2184.5333333333333,136.5333333333333,0.25,4/4,x,1,1,0
E4,2184.5333333333333,2298.311111111111,113.77777777777783,0.25,4/4,x,1,1,0
A4,2298.311111111111,2525.8666666666663,227.5555555555552,0.25,4/4,x,1,1,0
C♯5,2525.8666666666663,2616.888888888889,91.02222222222281,0.25,4/4,x,1,1,0
A4,2616.888888888889,2776.177777777778,159.28888888888878,0.25,4/4,x,1,1,0
E4,2776.177777777778,2867.2,91.0222222222219,0.25,4/4,x,1,1,0
A4,2867.2,3049.2444444444445,182.0444444444447,0.25,4/4,x,1,1,0
B4,3049.2444444444445,3185.7777777777774,136.53333333333285,0.25,4/4,x,1,1,0
A4,3185.7777777777774,3299.5555555555557,113.77777777777828,0.25,4/4,x,1,1,0
E4,3299.5555555555557,3390.5777777777776,91.0222222222219,0.25,4/4,x,1,1,0
A4,3390.5777777777776,3527.1111111111113,136.53333333333376,0.25,4/4,x,1,2,0
C♯5,3527.1111111111113,3595.3777777777777,68.26666666666642,0.25,4/4,x,1,2,0
A4,3595.3777777777777,3754.6666666666665,159.28888888888878,0.25,4/4,x,1,2,0
E4,3754.6666666666665,3891.2,136.5333333333333,0.25,4/4,x,1,2,0
A4,3891.2,4073.2444444444445,182.0444444444447,0.25,4/4,x,1,2,0
E5,4073.2444444444445,4141.511111111111,68.26666666666642,0.25,4/4,x,1,2,0
A4,4141.511111111111,4300.8,159.28888888888923,0.25,4/4,x,1,2,0
E4,4300.8,4437.333333333333,136.53333333333285,0.25,4/4,x,1,2,0
A4,4437.333333333333,4778.666666666667,341.33333333333394,0.25,4/4,x,1,2,0
E5,4778.666666666667,4960.711111111112,182.0444444444447,0.25,4/4,x,1,2,0
F♯5,4960.711111111112,5051.733333333333,91.02222222222099,0.25,4/4,x,1,2,0
D5,5051.733333333333,5211.022222222223,159.28888888889014,0.25,4/4,x,1,2,0
E5,5211.022222222223,5324.8,113.77777777777737,0.25,4/4,x,1,2,0
C♯5,5324.8,5506.844444444445,182.0444444444447,0.25,4/4,x,1,2,0
D5,5506.844444444445,5552.355555555556,45.51111111111095,0.25,4/4,x,1,2,0
B4,5552.355555555556,5666.133333333334,113.77777777777828,0.25,4/4,x,1,2,0
C♯5,5666.133333333334,5893.688888888889,227.55555555555475,0.25,4/4,x,1,3,0
E5,5893.688888888889,6030.222222222222,136.53333333333285,0.25,4/4,x,1,3,0
F♯5,6030.222222222222,6052.977777777777,22.755555555555475,0.25,4/4,x,1,3,0
D5,6052.977777777777,6189.511111111111,136.53333333333376,0.25,4/4,x,1,3,0
E5,6189.511111111111,6280.533333333334,91.02222222222281,0.25,4/4,x,1,3,0
C♯5,6280.533333333334,6485.333333333333,204.79999999999927,0.25,4/4,x,1,3,0
D5,6485.333333333333,6508.0888888888885,22.755555555555475,0.25,4/4,x,1,3,0
B4,6508.0888888888885,6621.866666666667,113.77777777777828,0.25,4/4,x,1,3,0
C♯5,6621.866666666667,6849.422222222222,227.55555555555566,0.25,4/4,x,1,3,0
A4,6849.422222222222,6985.955555555556,136.53333333333376,0.25,4/4,x,1,3,0
B4,6985.955555555556,7099.733333333333,113.77777777777646,0.25,4/4,x,1,3,0
C♯5,7099.733333333333,7350.044444444445,250.31111111111204,0.25,4/4,x,1,3,0
D5,7350.044444444445,7372.8,22.755555555555475,0.25,4/4,x,1,3,0
E5,7372.8,7441.066666666667,68.26666666666642,0.25,4/4,x,1,3,0
F♯5,7441.066666666667,7532.0888888888885,91.0222222222219,0.25,4/4,x,1,3,0
G♯5,7532.0888888888885,7645.866666666667,113.77777777777828,0.25,4/4,x,1,3,0
A5,7645.866666666667,7896.177777777778,250.31111111111113,0.25,4/4,x,1,4,0
E5,7896.177777777778,7964.444444444444,68.26666666666642,0.25,4/4,x,1,4,0
C♯5,7964.444444444444,8100.977777777778,136.53333333333376,0.25,4/4,x,1,4,0
A4,8100.977777777778,8192.0,91.0222222222219,0.25,4/4,x,1,4,0
A5,8192.0,8351.288888888888,159.28888888888832,0.25,4/4,x,1,4,0
E5,8351.288888888888,8442.311111111112,91.02222222222372,0.25,4/4,x,1,4,0
C♯5,8442.311111111112,8556.08888888889,113.77777777777737,0.25,4/4,x,1,4,0
A4,8556.08888888889,8692.622222222222,136.53333333333285,0.25,4/4,x,1,4,0
A5,8692.622222222222,9056.711111111112,364.0888888888894,0.5,4/4,x,1,4,0
A4,9056.711111111112,9921.422222222223,864.7111111111117,0.5,4/4,b,1,4,0
0,9921.422222222223,11127.466666666667,1206.0444444444438,1.0,4/4,.,1,4,0
D5,11127.466666666667,11218.488888888889,91.0222222222219,0.25,4/4,x,1,5,0
C♯5,11218.488888888889,11309.511111111113,91.02222222222372,0.25,4/4,x,1,5,0
D5,11309.511111111113,12834.133333333333,1524.6222222222204,1.5,4/4,x,1,5,0
F♯5,12834.133333333333,12925.155555555555,91.0222222222219,0.25,4/4,x,1,5,0
D5,12925.155555555555,13607.822222222221,682.6666666666661,0.75,4/4,x,1,5,0
A5,13607.822222222221,13767.111111111111,159.28888888889014,0.25,4/4,x,1,5,0
D5,13767.111111111111,14813.866666666665,1046.7555555555537,0.75,4/4,x,1,5,0
C♯5,14813.866666666665,15064.177777777777,250.31111111111204,0.25,4/4,x,1,6,0
B4,15064.177777777777,15200.711111111112,136.53333333333467,0.25,4/4,x,1,6,0
C♯5,15200.711111111112,16611.555555555555,1410.844444444443,1.5,4/4,x,1,6,0
E5,16611.555555555555,16679.82222222222,68.26666666666642,0.25,4/4,x,1,6,0
C♯5,16679.82222222222,17521.777777777777,841.9555555555562,0.75,4/4,x,1,6,0
A5,17521.777777777777,17703.82222222222,182.0444444444438,0.25,4/4,x,1,6,0
C♯5,17703.82222222222,18841.6,1137.7777777777774,0.75,4/4,x,1,6,0
D4,18841.6,19296.71111111111,455.11111111111313,0.25,4/4,b,1,7,0
C♯5,19296.71111111111,19501.51111111111,204.79999999999927,0.25,4/4,x,1,7,0
B4,19501.51111111111,19683.55555555556,182.04444444444744,0.25,4/4,x,1,7,0
A4,19683.55555555556,19888.355555555558,204.79999999999927,0.25,4/4,x,1,7,0
F♯5,19888.355555555558,20002.13333333333,113.77777777777374,0.25,4/4,x,1,7,0
C♯5,20002.13333333333,20115.91111111111,113.77777777777737,0.25,4/4,x,1,7,0
B4,20115.91111111111,20252.44444444444,136.53333333333285,0.25,4/4,x,1,7,0
