Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,455.11111111111114,455.11111111111114,0,0,.,x,x,.
C5,455.11111111111114,705.4222222222222,250.31111111111107,0.5,4/4,B,1,1,0
E5,705.4222222222222,864.7111111111111,159.2888888888889,0.5,4/4,S,1,2,0
C5,864.7111111111111,1024.0,159.2888888888889,0.5,4/4,B,1,2,0
F5,1024.0,1160.5333333333333,136.5333333333333,0.5,4/4,S,1,2,0
C5,1160.5333333333333,1297.0666666666666,136.5333333333333,0.5,4/4,B,1,2,0
G5,1297.0666666666666,1410.8444444444444,113.77777777777783,0.5,4/4,S,1,2,0
C5,1410.8444444444444,1547.3777777777777,136.5333333333333,0.5,4/4,B,1,2,0
E5,1547.3777777777777,1638.4,91.02222222222235,0.5,4/4,S,1,2,0
C5,1638.4,1752.177777777778,113.77777777777783,0.5,4/4,B,1,2,0
F5,1752.177777777778,1865.9555555555555,113.7777777777776,0.5,4/4,S,1,3,0
C5,1865.9555555555555,1956.9777777777776,91.02222222222213,0.5,4/4,B,1,3,0
G5,1956.9777777777776,2139.0222222222224,182.0444444444447,0.5,4/4,S,1,3,0
C5,2139.0222222222224,2184.5333333333333,45.51111111111095,0.5,4/4,B,1,3,0
A5,2184.5333333333333,2412.088888888889,227.55555555555566,0.5,4/4,S,1,3,0
C5,2412.088888888889,2434.8444444444444,22.755555555555475,0.5,4/4,B,1,3,0
G5,2434.8444444444444,2503.111111111111,68.26666666666642,0.5,4/4,S,1,3,0
C5,2503.111111111111,2639.6444444444446,136.53333333333376,0.5,4/4,B,1,3,0
A5,2639.6444444444446,2753.4222222222224,113.77777777777783,0.5,4/4,S,1,4,0
C5,2753.4222222222224,2844.4444444444443,91.0222222222219,0.5,4/4,B,1,4,0
B5,2844.4444444444443,3026.4888888888886,182.04444444444425,0.5,4/4,S,1,4,0
C5,3026.4888888888886,3049.2444444444445,22.75555555555593,0.5,4/4,B,1,4,0
C6,3049.2444444444445,3254.0444444444443,204.79999999999973,0.5,4/4,S,1,4,0
C5,3254.0444444444443,3299.5555555555557,45.511111111111404,0.5,4/4,x,1,4,0
E5,3299.5555555555557,3367.822222222222,68.26666666666642,0.5,4/4,x,1,4,0
G5,3367.822222222222,3458.8444444444444,91.02222222222235,0.5,4/4,x,1,4,0
C6,3458.8444444444444,3549.8666666666663,91.0222222222219,0.5,4/4,x,1,5,0
C5,3549.8666666666663,3663.6444444444446,113.77777777777828,0.5,4/4,x,1,5,0
E5,3663.6444444444446,3731.911111111111,68.26666666666642,0.5,4/4,x,1,5,0
G5,3731.911111111111,3822.9333333333334,91.02222222222235,0.5,4/4,x,1,5,0
C6,3822.9333333333334,4710.4,887.4666666666662,1.0,4/4,x,1,5,0
0,4710.4,5711.644444444444,1001.2444444444445,1.0,4/4,.,1,5,0
0,5711.644444444444,5734.4,22.755555555555475,0,0,.,x,x,.
C5,5734.4,5893.688888888889,159.28888888888923,0.0,3/2,x,2,6,0
E5,5893.688888888889,6007.466666666667,113.77777777777828,0.0,3/2,x,2,6,0
G5,6007.466666666667,7213.511111111111,1206.0444444444438,3.0,3/2,x,2,6,0
A5,7213.511111111111,7577.6,364.0888888888894,1.0,3/2,x,2,6,0
F5,7577.6,8578.844444444445,1001.2444444444445,2.0,3/2,x,2,6,0
G4,8578.844444444445,8783.644444444444,204.79999999999927,0.0,3/2,x,2,7,0
C5,8783.644444444444,8874.666666666666,91.0222222222219,0.0,3/2,x,2,7,0
E5,8874.666666666666,9898.666666666668,1024.0000000000018,3.0,3/2,x,2,7,0
F5,9898.666666666668,10308.266666666666,409.59999999999854,1.0,3/2,x,2,7,0
D5,10308.266666666666,11195.733333333334,887.4666666666672,2.0,3/2,x,2,7,0
E4,11195.733333333334,11355.022222222222,159.28888888888832,0.0,3/2,x,2,8,0
G4,11355.022222222222,11537.066666666666,182.0444444444438,0.0,3/2,x,2,8,0
C5,11537.066666666666,12492.800000000001,955.7333333333354,3.0,3/2,x,2,8,0
E5,12492.800000000001,12834.133333333333,341.3333333333321,1.0,3/2,x,2,8,0
D5,12834.133333333333,13585.066666666666,750.9333333333325,2.0,3/2,x,2,8,0
E5,13585.066666666666,14427.022222222222,841.9555555555562,1.5,3/2,x,2,9,0
D5,14427.022222222222,14540.800000000001,113.77777777777919,0.25,3/2,x,2,9,0
E5,14540.800000000001,14836.622222222222,295.82222222222117,0.25,3/2,x,2,9,0
D5,14836.622222222222,16292.977777777778,1456.3555555555558,2.0,3/2,x,2,9,0
0,16292.977777777778,17021.155555555557,728.1777777777788,0,0,.,x,x,.
0,17021.155555555557,17043.911111111112,22.755555555555475,0.5,4/4,.,3,10,0
G4,17043.911111111112,17385.244444444445,341.3333333333321,0.5,4/4,x,3,10,0
B4,17385.244444444445,17544.533333333333,159.28888888888832,0.5,4/4,x,3,11,0
G4,17544.533333333333,17703.82222222222,159.28888888888832,0.5,4/4,x,3,11,0
C5,17703.82222222222,17863.11111111111,159.28888888888832,0.5,4/4,x,3,11,0
G4,17863.11111111111,18045.155555555557,182.04444444444744,0.5,4/4,x,3,11,0
