Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,409.6,409.6,0,0,.,x,x,.
E4,409.6,1479.111111111111,1069.511111111111,1.0,3/4,B,1,1,0
G♯5,1479.111111111111,2503.111111111111,1023.9999999999998,1.0,3/4,S,1,1,0
A5,2503.111111111111,3072.0,568.8888888888891,0.75,3/4,x,1,1,0
B5,3072.0,3390.5777777777776,318.57777777777756,0.25,3/4,x,1,1,0
F♯4,3390.5777777777776,4118.7555555555555,728.1777777777779,1.0,3/4,B,1,2,0
D♯5,4118.7555555555555,4869.688888888889,750.9333333333334,1.0,3/4,x,1,2,0
E5,4869.688888888889,5484.0888888888885,614.3999999999996,0.75,3/4,x,1,2,0
F♯5,5484.0888888888885,5688.888888888889,204.80000000000018,0.25,3/4,S,1,2,0
G♯4,5688.888888888889,6280.533333333334,591.6444444444451,0.75,3/4,B,1,3,0
B4,6280.533333333334,6508.0888888888885,227.55555555555475,0.25,3/4,x,1,3,0
E5,6508.0888888888885,7168.0,659.9111111111115,0.75,3/4,x,1,3,0
D♯5,7168.0,7190.7555555555555,22.755555555555475,0.25,3/4,x,1,3,0
E5,7190.7555555555555,8123.733333333334,932.9777777777781,1.0,3/4,S,1,3,0
A4,8123.733333333334,8942.933333333332,819.1999999999989,0.75,3/4,x,1,4,0
C♯5,8942.933333333332,9124.977777777778,182.04444444444562,0.25,3/4,S,1,4,0
D♯4,9124.977777777778,9739.377777777778,614.3999999999996,0.75,3/4,B,1,4,0
B4,9739.377777777778,10649.6,910.2222222222226,0.25,3/4,S,1,4,0
A4,10649.6,10672.355555555554,22.755555555553656,0.75,3/4,x,1,4,0
G♯4,10672.355555555554,10877.155555555555,204.8000000000011,0.125,3/4,x,1,4,0
A4,10877.155555555555,11013.68888888889,136.53333333333467,0.125,3/4,S,1,4,0
E4,11013.68888888889,11764.622222222222,750.9333333333325,0.75,3/4,B,1,5,0
A4,11764.622222222222,11923.911111111112,159.28888888889014,0.25,3/4,x,1,5,0
G♯4,11923.911111111112,13016.177777777777,1092.2666666666646,1.0,3/4,S,1,5,0
0,13016.177777777777,13926.4,910.2222222222226,1.0,3/4,.,1,5,0
D♯4,13926.4,14904.888888888889,978.488888888889,1.0,3/4,x,1,6,0
F♯4,14904.888888888889,15769.6,864.7111111111117,1.0,3/4,x,1,6,0
G♯4,15769.6,16497.777777777777,728.177777777777,0.75,3/4,x,1,6,0
A4,16497.777777777777,16702.577777777777,204.79999999999927,0.25,3/4,x,1,6,0
E4,16702.577777777777,17567.28888888889,864.7111111111117,1.0,3/4,x,1,7,0
G♯4,17567.28888888889,18158.933333333334,591.644444444446,0.75,3/4,x,1,7,0
F♯4,18158.933333333334,18318.222222222223,159.28888888888832,0.25,3/4,x,1,7,0
G♯4,18318.222222222223,19023.644444444442,705.4222222222197,1.0,3/4,x,1,7,0
E4,19023.644444444442,19911.111111111113,887.4666666666708,1.0,3/4,x,1,8,0
C♯5,19911.111111111113,20502.755555555555,591.6444444444423,0.75,3/4,x,1,8,0
B4,20502.755555555555,20707.555555555555,204.79999999999927,0.25,3/4,x,1,8,0
