Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,432.35555555555555,432.35555555555555,0,0,.,x,x,.
G4,432.35555555555555,705.4222222222222,273.06666666666666,0.25,4/4,B,1,1,0
B4,705.4222222222222,887.4666666666666,182.04444444444437,0.25,4/4,x,1,1,0
D5,887.4666666666666,1024.0,136.53333333333342,0.25,4/4,x,1,1,0
B4,1024.0,1160.5333333333333,136.5333333333333,0.25,4/4,x,1,1,0
D5,1160.5333333333333,1251.5555555555554,91.02222222222213,0.25,4/4,x,1,1,0
B4,1251.5555555555554,1342.5777777777778,91.02222222222235,0.25,4/4,x,1,1,0
D5,1342.5777777777778,1479.111111111111,136.5333333333333,0.25,4/4,x,1,1,0
B4,1479.111111111111,1615.6444444444444,136.5333333333333,0.25,4/4,x,1,1,0
G4,1615.6444444444444,1752.177777777778,136.53333333333353,0.25,4/4,B,1,1,0
C5,1752.177777777778,1911.4666666666667,159.28888888888878,0.25,4/4,x,1,1,0
E5,1911.4666666666667,2002.4888888888888,91.02222222222213,0.25,4/4,x,1,1,0
C5,2002.4888888888888,2093.5111111111114,91.02222222222258,0.25,4/4,x,1,1,0
E5,2093.5111111111114,2207.288888888889,113.77777777777737,0.25,4/4,x,1,1,0
C5,2207.288888888889,2343.822222222222,136.5333333333333,0.25,4/4,x,1,1,0
E5,2343.822222222222,2366.5777777777776,22.755555555555475,0.25,4/4,x,1,1,0
C5,2366.5777777777776,2503.111111111111,136.5333333333333,0.25,4/4,x,1,1,0
G4,2503.111111111111,2639.6444444444446,136.53333333333376,0.25,4/4,B,1,2,0
B4,2639.6444444444446,2753.4222222222224,113.77777777777783,0.25,4/4,x,1,2,0
D5,2753.4222222222224,2821.688888888889,68.26666666666642,0.25,4/4,x,1,2,0
B4,2821.688888888889,2935.4666666666667,113.77777777777783,0.25,4/4,x,1,2,0
G4,2935.4666666666667,3049.2444444444445,113.77777777777783,0.25,4/4,b,1,2,0
D5,3049.2444444444445,3163.0222222222224,113.77777777777783,0.25,4/4,x,1,2,0
G5,3163.0222222222224,3254.0444444444443,91.0222222222219,0.25,4/4,x,1,2,0
D5,3254.0444444444443,3367.822222222222,113.77777777777783,0.25,4/4,x,1,2,0
G4,3367.822222222222,3504.355555555556,136.53333333333376,0.25,4/4,B,1,2,0
B4,3504.355555555556,3618.133333333333,113.77777777777737,0.25,4/4,x,1,2,0
D5,3618.133333333333,3686.4,68.26666666666688,0.25,4/4,x,1,2,0
B4,3686.4,3800.177777777778,113.77777777777783,0.25,4/4,x,1,2,0
G4,3800.177777777778,3891.2,91.0222222222219,0.25,4/4,B,1,2,0
C5,3891.2,4027.733333333333,136.5333333333333,0.25,4/4,x,1,2,0
E5,4027.733333333333,4118.7555555555555,91.02222222222235,0.25,4/4,x,1,2,0
C5,4118.7555555555555,4209.777777777778,91.02222222222281,0.25,4/4,x,1,2,0
G4,4209.777777777778,4323.555555555555,113.77777777777646,0.25,4/4,B,1,3,0
B4,4323.555555555555,4460.0888888888885,136.53333333333376,0.25,4/4,x,1,3,0
D5,4460.0888888888885,4528.355555555556,68.26666666666733,0.25,4/4,x,1,3,0
B4,4528.355555555556,4642.133333333333,113.77777777777737,0.25,4/4,x,1,3,0
G4,4642.133333333333,4778.666666666667,136.53333333333376,0.25,4/4,b,1,3,0
D5,4778.666666666667,4869.688888888889,91.0222222222219,0.25,4/4,x,1,3,0
G5,4869.688888888889,4983.466666666667,113.77777777777828,0.25,4/4,x,1,3,0
D5,4983.466666666667,5074.488888888889,91.0222222222219,0.25,4/4,x,1,3,0
G4,5074.488888888889,5188.266666666666,113.77777777777737,0.25,4/4,B,1,3,0
B4,5188.266666666666,5324.8,136.53333333333376,0.25,4/4,x,1,3,0
D5,5324.8,5370.311111111111,45.51111111111095,0.25,4/4,x,1,3,0
B4,5370.311111111111,5506.844444444445,136.53333333333376,0.25,4/4,x,1,3,0
G4,5506.844444444445,5597.866666666667,91.0222222222219,0.25,4/4,B,1,3,0
C5,5597.866666666667,5734.4,136.53333333333285,0.25,4/4,x,1,3,0
E5,5734.4,5802.666666666667,68.26666666666733,0.25,4/4,x,1,3,0
C5,5802.666666666667,5916.444444444444,113.77777777777737,0.25,4/4,x,1,3,0
G4,5916.444444444444,6030.222222222222,113.77777777777737,0.25,4/4,B,1,4,0
B4,6030.222222222222,6144.0,113.77777777777828,0.25,4/4,x,1,4,0
D5,6144.0,6212.266666666666,68.26666666666642,0.25,4/4,x,1,4,0
B4,6212.266666666666,6348.8,136.53333333333376,0.25,4/4,x,1,4,0
F♯4,6348.8,6485.333333333333,136.53333333333285,0.25,4/4,x,1,4,0
A4,6485.333333333333,6576.355555555556,91.02222222222281,0.25,4/4,x,1,4,0
C5,6576.355555555556,6667.377777777778,91.0222222222219,0.25,4/4,x,1,4,0
A4,6667.377777777778,6781.155555555555,113.77777777777737,0.25,4/4,x,1,4,0
G4,6781.155555555555,6940.444444444444,159.28888888888923,0.25,4/4,x,1,4,0
A4,6940.444444444444,7054.222222222223,113.77777777777828,0.25,4/4,x,1,4,0
B4,7054.222222222223,7736.88888888889,682.666666666667,0.5,4/4,x,1,4,0
0,7736.88888888889,8169.2444444444445,432.35555555555493,1.0,4/4,.,1,4,0
D5,8169.2444444444445,8396.800000000001,227.55555555555657,0.25,4/4,B,1,5,0
F♯5,8396.800000000001,8510.577777777778,113.77777777777737,0.25,4/4,x,1,5,0
A5,8510.577777777778,8601.6,91.0222222222219,0.25,4/4,x,1,5,0
F♯5,8601.6,8738.133333333333,136.53333333333285,0.25,4/4,x,1,5,0
A5,8738.133333333333,8851.91111111111,113.77777777777737,0.25,4/4,x,1,5,0
F♯5,8851.91111111111,9011.2,159.28888888889014,0.25,4/4,x,1,5,0
A5,9011.2,9124.977777777778,113.77777777777737,0.25,4/4,x,1,5,0
F♯5,9124.977777777778,9238.755555555555,113.77777777777737,0.25,4/4,x,1,5,0
D5,9238.755555555555,9352.533333333333,113.77777777777737,0.25,4/4,B,1,5,0
G5,9352.533333333333,9466.31111111111,113.77777777777737,0.25,4/4,x,1,5,0
B5,9466.31111111111,9557.333333333334,91.02222222222372,0.25,4/4,x,1,5,0
G5,9557.333333333334,9671.111111111111,113.77777777777737,0.25,4/4,x,1,5,0
B5,9671.111111111111,9739.377777777778,68.26666666666642,0.25,4/4,x,1,5,0
G5,9739.377777777778,9875.911111111112,136.53333333333467,0.25,4/4,x,1,5,0
B5,9875.911111111112,9966.933333333334,91.0222222222219,0.25,4/4,x,1,5,0
G5,9966.933333333334,10126.22222222222,159.2888888888865,0.25,4/4,x,1,5,0
D5,10126.22222222222,10171.733333333334,45.51111111111277,0.25,4/4,B,1,6,0
F♯5,10171.733333333334,10285.511111111111,113.77777777777737,0.25,4/4,x,1,6,0
A5,10285.511111111111,10399.288888888888,113.77777777777737,0.25,4/4,x,1,6,0
F♯5,10399.288888888888,10513.066666666668,113.77777777777919,0.25,4/4,x,1,6,0
D5,10513.066666666668,10581.333333333334,68.26666666666642,0.25,4/4,B,1,6,0
A5,10581.333333333334,10717.866666666667,136.53333333333285,0.25,4/4,x,1,6,0
D6,10717.866666666667,10786.133333333333,68.26666666666642,0.25,4/4,x,1,6,0
A5,10786.133333333333,10922.666666666666,136.53333333333285,0.25,4/4,x,1,6,0
D5,10922.666666666666,11013.68888888889,91.02222222222372,0.25,4/4,B,1,6,0
F♯5,11013.68888888889,11127.466666666667,113.77777777777737,0.25,4/4,x,1,6,0
A5,11127.466666666667,11195.733333333334,68.26666666666642,0.25,4/4,x,1,6,0
F♯5,11195.733333333334,11332.266666666668,136.53333333333467,0.25,4/4,x,1,6,0
D5,11332.266666666668,11423.288888888888,91.02222222222008,0.25,4/4,B,1,6,0
G5,11423.288888888888,11514.31111111111,91.0222222222219,0.25,4/4,x,1,6,0
B5,11514.31111111111,11628.08888888889,113.77777777777919,0.25,4/4,x,1,6,0
G5,11628.08888888889,11719.111111111111,91.0222222222219,0.25,4/4,x,1,6,0
D5,11719.111111111111,11810.133333333333,91.0222222222219,0.25,4/4,B,1,7,0
F♯5,11810.133333333333,11923.911111111112,113.77777777777919,0.25,4/4,x,1,7,0
A5,11923.911111111112,12014.933333333334,91.0222222222219,0.25,4/4,x,1,7,0
F♯5,12014.933333333334,12037.68888888889,22.755555555555475,0.25,4/4,x,1,7,0
