Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,523.3777777777779,523.3777777777779,0,0,.,x,x,.
A4,523.3777777777779,1706.6666666666667,1183.2888888888888,1.0,3/4,x,1,1,0
D4,1706.6666666666667,2230.0444444444443,523.3777777777775,0.5,3/4,b,1,2,0
D5,2230.0444444444443,2616.888888888889,386.8444444444449,0.5,3/4,x,1,2,0
C♯5,2616.888888888889,3003.7333333333336,386.84444444444443,0.5,3/4,x,1,2,0
D5,3003.7333333333336,3367.822222222222,364.0888888888885,0.5,3/4,x,1,2,0
F5,3367.822222222222,3822.9333333333334,455.1111111111113,0.5,3/4,x,1,2,0
D5,3822.9333333333334,4232.533333333334,409.60000000000036,0.5,3/4,x,1,2,0
B♭4,4232.533333333334,4664.888888888889,432.35555555555493,0.5,3/4,x,1,3,0
D5,4664.888888888889,5097.2444444444445,432.35555555555584,0.5,3/4,x,1,3,0
C♯5,5097.2444444444445,5461.333333333333,364.0888888888885,0.5,3/4,x,1,3,0
D5,5461.333333333333,5825.422222222222,364.0888888888894,0.5,3/4,x,1,3,0
F5,5825.422222222222,6303.288888888889,477.8666666666668,0.5,3/4,x,1,3,0
D5,6303.288888888889,6803.911111111111,500.62222222222135,0.5,3/4,x,1,3,0
F4,6803.911111111111,7372.8,568.8888888888896,0.5,3/4,b,1,4,0
A5,7372.8,7827.911111111111,455.1111111111104,0.5,3/4,x,1,4,0
G4,7827.911111111111,8328.533333333333,500.62222222222226,0.5,3/4,b,1,4,0
G5,8328.533333333333,8760.888888888889,432.35555555555584,0.5,3/4,x,1,4,0
A4,8760.888888888889,8965.68888888889,204.8000000000011,0.25,3/4,b,1,4,0
G5,8965.68888888889,9261.511111111113,295.822222222223,0.25,3/4,x,1,4,0
F5,9261.511111111113,9466.31111111111,204.79999999999745,0.25,3/4,x,1,4,0
E5,9466.31111111111,9693.866666666667,227.55555555555657,0.25,3/4,x,1,4,0
F5,9693.866666666667,9762.133333333333,68.26666666666642,0.125,3/4,x,1,5,0
E5,9762.133333333333,9921.422222222223,159.28888888889014,0.125,3/4,x,1,5,0
D5,9921.422222222223,11172.977777777778,1251.5555555555547,0.75,3/4,x,1,5,0
0,11172.977777777778,11923.911111111112,750.9333333333343,1.0,3/4,.,1,5,0
A4,11923.911111111112,13038.933333333332,1115.02222222222,1.0,3/4,x,1,5,0
D4,13038.933333333332,13403.022222222224,364.08888888889123,0.5,3/4,b,1,6,0
D5,13403.022222222224,13744.355555555556,341.3333333333321,0.5,3/4,x,1,6,0
C♯5,13744.355555555556,14085.68888888889,341.33333333333394,0.5,3/4,x,1,6,0
