Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,568.8888888888889,568.8888888888889,0,0,.,x,x,.
E5,568.8888888888889,1524.6222222222223,955.7333333333333,0.5,4/4,S,1,1,0
E4,1524.6222222222223,2002.4888888888888,477.86666666666656,0.25,4/4,b,1,1,0
F♯4,2002.4888888888888,2298.311111111111,295.8222222222223,0.25,4/4,b,1,1,0
G4,2298.311111111111,2685.1555555555556,386.84444444444443,0.25,4/4,B,1,1,0
E5,2685.1555555555556,3117.511111111111,432.3555555555554,0.25,4/4,S,1,1,0
A4,3117.511111111111,3413.3333333333335,295.82222222222254,0.25,4/4,B,1,1,0
E5,3413.3333333333335,3891.2,477.86666666666633,0.25,4/4,S,1,1,0
B4,3891.2,4164.266666666666,273.0666666666666,0.25,4/4,B,1,1,0
E5,4164.266666666666,4642.133333333333,477.8666666666668,0.25,4/4,S,1,1,0
D♯5,4642.133333333333,5438.577777777778,796.4444444444443,0.5,4/4,S,1,1,0
0,5438.577777777778,5893.688888888889,455.1111111111113,0.5,4/4,.,1,1,0
D♯5,5893.688888888889,6303.288888888889,409.60000000000036,0.25,4/4,x,1,1,0
E5,6303.288888888889,6667.377777777778,364.0888888888885,0.25,4/4,x,1,1,0
F♯5,6667.377777777778,7076.977777777777,409.59999999999945,0.25,4/4,x,1,2,0
B4,7076.977777777777,7418.311111111111,341.33333333333394,0.25,4/4,B,1,2,0
A4,7418.311111111111,7736.88888888889,318.57777777777846,0.25,4/4,B,1,2,0
C6,7736.88888888889,8100.977777777778,364.0888888888885,0.25,4/4,S,1,2,0
G4,8100.977777777778,8533.333333333334,432.35555555555584,0.25,4/4,b,1,2,0
B5,8533.333333333334,8851.91111111111,318.57777777777665,0.25,4/4,S,1,2,0
F♯4,8851.91111111111,9216.0,364.0888888888894,0.25,4/4,b,1,2,0
A5,9216.0,9602.844444444445,386.8444444444449,0.25,4/4,S,1,2,0
E4,9602.844444444445,9989.688888888888,386.84444444444307,0.25,4/4,b,1,2,0
G5,9989.688888888888,10126.22222222222,136.53333333333285,0.125,4/4,S,1,2,0
F♯5,10126.22222222222,10331.022222222222,204.8000000000011,0.125,4/4,S,1,2,0
E5,10331.022222222222,11332.266666666668,1001.2444444444463,0.5,4/4,S,1,2,0
0,11332.266666666668,11582.577777777777,250.3111111111084,0.25,4/4,.,1,2,0
F♯5,11582.577777777777,12014.933333333334,432.35555555555766,0.25,4/4,x,1,2,0
G5,12014.933333333334,12424.533333333333,409.59999999999854,0.25,4/4,x,1,2,0
B4,12424.533333333333,13016.177777777777,591.6444444444442,0.25,4/4,x,1,2,0
C5,13016.177777777777,13175.466666666667,159.28888888889014,0.25,4/4,x,1,3,0
