Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
C♯5,57344.0,57457.77777777778,113.77777777778101,0.25,3/4,x,2,22,0
D5,57457.77777777778,57571.555555555555,113.77777777777374,0.25,3/4,x,2,22,0
E5,57571.555555555555,57662.57777777778,91.0222222222219,0.25,3/4,x,2,22,0
F5,57662.57777777778,57821.86666666667,159.28888888889196,0.25,3/4,x,2,22,0
E5,57821.86666666667,57981.15555555555,159.28888888888469,0.25,3/4,x,2,22,0
D5,57981.15555555555,58049.422222222216,68.26666666666279,0.25,3/4,x,2,22,0
C♯5,58049.422222222216,58117.688888888886,68.26666666667006,0.25,3/4,x,2,22,0
B4,58117.688888888886,58276.97777777778,159.28888888889196,0.25,3/4,x,2,22,0
A4,58276.97777777778,58368.0,91.0222222222219,0.25,3/4,x,2,22,0
G4,58368.0,58550.044444444444,182.0444444444438,0.25,3/4,x,2,22,0
F4,58550.044444444444,58595.555555555555,45.51111111111095,0.25,3/4,x,2,22,0
E4,58595.555555555555,58777.6,182.0444444444438,0.25,3/4,x,2,22,0
F4,58777.6,58982.4,204.8000000000029,0.5,3/4,b,2,23,0
A5,58982.4,59255.46666666666,273.0666666666584,0.5,3/4,S,2,23,0
G4,59255.46666666666,59528.53333333333,273.066666666673,0.5,3/4,b,2,23,0
D5,59528.53333333333,59733.333333333336,204.8000000000029,0.5,3/4,S,2,23,0
A4,59733.333333333336,60006.4,273.0666666666657,0.5,3/4,B,2,23,0
C♯5,60006.4,60279.46666666667,273.0666666666657,0.5,3/4,S,2,23,0
D5,60279.46666666667,60575.28888888889,295.8222222222248,0.5,3/4,S,2,24,0
A4,60575.28888888889,60984.88888888889,409.59999999999854,0.5,3/4,B,2,24,0
D4,60984.88888888889,61644.799999999996,659.9111111111051,1.0,3/4,B,2,24,0
0,61644.799999999996,63715.555555555555,2070.755555555559,1.0,3/4,.,2,24,0
0,63715.555555555555,63738.31111111111,22.755555555551837,0,0,.,x,x,.
D5,63738.31111111111,65399.46666666667,1661.1555555555606,2.0,3/2,x,3,25,0
B♭5,65399.46666666667,65831.82222222222,432.35555555555766,0.5,3/2,x,3,25,0
A5,65831.82222222222,66423.46666666667,591.6444444444496,1.5,3/2,x,3,25,0
G5,66423.46666666667,66946.84444444445,523.3777777777723,0.5,3/2,x,3,25,0
F5,66946.84444444445,67265.42222222223,318.5777777777839,1.5,3/2,x,3,25,0
E5,67265.42222222223,68380.44444444445,1115.022222222222,0.0,3/2,x,3,26,0
D5,68380.44444444445,70997.33333333333,2616.888888888876,4.0,3/2,x,3,26,0
0,70997.33333333333,71429.6888888889,432.35555555556493,2.0,3/2,.,3,26,0
C♯5,71429.6888888889,73272.88888888889,1843.199999999997,2.0,3/2,x,3,27,0
A5,73272.88888888889,73614.22222222222,341.3333333333285,0.5,3/2,x,3,27,0
G5,73614.22222222222,74456.17777777778,841.9555555555562,1.5,3/2,x,3,27,0
F5,74456.17777777778,74638.22222222222,182.0444444444438,0.5,3/2,x,3,27,0
E5,74638.22222222222,75502.93333333333,864.7111111111153,1.5,3/2,x,3,27,0
A4,75502.93333333333,78256.35555555556,2753.4222222222306,4.0,3/2,x,3,28,0
0,78256.35555555556,78893.5111111111,637.1555555555387,2.0,3/2,.,3,28,0
