Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,8647.11111111111,8647.11111111111,0,0,.,x,x,.
A4,8647.11111111111,9830.4,1183.2888888888901,1.0,3/4,x,1,1,0
D4,9830.4,10649.6,819.2000000000007,0.5,3/4,b,1,2,0
D5,10649.6,11195.733333333334,546.1333333333332,0.5,3/4,x,1,2,0
C♯5,11195.733333333334,11650.844444444445,455.1111111111113,0.5,3/4,x,1,2,0
D5,11650.844444444445,12333.511111111111,682.6666666666661,0.5,3/4,x,1,2,0
F5,12333.511111111111,12583.822222222223,250.31111111111204,0.5,3/4,x,1,2,0
D5,12583.822222222223,13107.2,523.3777777777777,0.5,3/4,x,1,2,0
B♭4,13107.2,13676.08888888889,568.8888888888887,0.5,3/4,x,1,3,0
D5,13676.08888888889,14085.68888888889,409.60000000000036,0.5,3/4,x,1,3,0
C♯5,14085.68888888889,14427.022222222222,341.3333333333321,0.5,3/4,x,1,3,0
D5,14427.022222222222,14882.133333333333,455.1111111111113,0.5,3/4,x,1,3,0
F5,14882.133333333333,15177.955555555556,295.822222222223,0.5,3/4,x,1,3,0
D5,15177.955555555556,15769.6,591.6444444444442,0.5,3/4,x,1,3,0
F4,15769.6,16315.733333333334,546.1333333333332,0.5,3/4,b,1,4,0
A5,16315.733333333334,16725.333333333332,409.59999999999854,0.5,3/4,x,1,4,0
G4,16725.333333333332,17134.933333333334,409.6000000000022,0.5,3/4,b,1,4,0
G5,17134.933333333334,17635.555555555555,500.62222222222044,0.5,3/4,x,1,4,0
A4,17635.555555555555,17976.88888888889,341.33333333333576,0.25,3/4,b,1,4,0
G5,17976.88888888889,18204.444444444445,227.55555555555475,0.25,3/4,x,1,4,0
F5,18204.444444444445,18523.022222222226,318.5777777777803,0.25,3/4,x,1,4,0
E5,18523.022222222226,18705.066666666666,182.04444444444016,0.25,3/4,x,1,4,0
F5,18705.066666666666,18818.844444444443,113.77777777777737,0.125,3/4,x,1,5,0
E5,18818.844444444443,19000.888888888887,182.0444444444438,0.125,3/4,x,1,5,0
D5,19000.888888888887,20411.733333333334,1410.8444444444467,0.75,3/4,x,1,5,0
0,20411.733333333334,21026.133333333335,614.4000000000015,1.0,3/4,.,1,5,0
A4,21026.133333333335,22186.666666666668,1160.5333333333328,1.0,3/4,x,1,5,0
D4,22186.666666666668,22277.68888888889,91.0222222222219,0.5,3/4,b,1,6,0
D5,22277.68888888889,23324.444444444445,1046.7555555555555,0.5,3/4,x,1,6,0
C♯5,23324.444444444445,23756.8,432.355555555554,0.5,3/4,x,1,6,0
D5,23756.8,24143.644444444442,386.84444444444307,0.5,3/4,x,1,6,0
F5,24143.644444444442,24462.222222222223,318.5777777777803,0.5,3/4,x,1,6,0
D5,24462.222222222223,25053.86666666667,591.644444444446,0.5,3/4,x,1,6,0
G4,25053.86666666667,25554.48888888889,500.62222222222044,0.5,3/4,b,1,7,0
F5,25554.48888888889,25941.333333333332,386.84444444444307,0.5,3/4,x,1,7,0
E5,25941.333333333332,26419.2,477.8666666666686,0.5,3/4,x,1,7,0
D5,26419.2,26715.022222222222,295.82222222222117,0.5,3/4,x,1,7,0
D6,26715.022222222222,27716.266666666666,1001.2444444444445,0.5,3/4,x,1,7,0
F5,27716.266666666666,27739.022222222222,22.755555555555475,0.5,3/4,x,1,7,0
C5,27739.022222222222,28103.111111111113,364.08888888889123,0.25,3/4,x,1,8,0
D5,28103.111111111113,28398.93333333333,295.82222222221753,0.25,3/4,x,1,8,0
E5,28398.93333333333,28421.688888888886,22.755555555555475,0.25,3/4,x,1,8,0
F5,28421.688888888886,28603.733333333334,182.04444444444744,0.25,3/4,x,1,8,0
G5,28603.733333333334,29127.111111111113,523.3777777777796,0.5,3/4,x,1,8,0
F5,29127.111111111113,30469.68888888889,1342.5777777777766,1.0,3/4,x,1,8,0
E5,30469.68888888889,30492.444444444445,22.755555555555475,0.5,3/4,x,1,8,0
F4,30492.444444444445,30993.066666666666,500.62222222222044,0.5,3/4,b,1,9,0
E5,30993.066666666666,31379.91111111111,386.84444444444307,0.5,3/4,x,1,9,0
D5,31379.91111111111,31744.0,364.08888888889123,0.5,3/4,x,1,9,0
C5,31744.0,32176.355555555554,432.355555555554,0.5,3/4,x,1,9,0
C6,32176.355555555554,33200.35555555555,1023.9999999999964,0.5,3/4,x,1,9,0
E5,33200.35555555555,33223.11111111111,22.755555555559113,0.5,3/4,x,1,9,0
B4,33223.11111111111,33564.444444444445,341.33333333333576,0.25,3/4,x,1,10,0
