Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,6508.0888888888885,6508.0888888888885,0,0,.,x,x,.
G4,6508.0888888888885,6803.911111111111,295.8222222222221,0.25,4/4,B,1,1,0
B4,6803.911111111111,6917.688888888889,113.77777777777828,0.25,4/4,x,1,1,0
D5,6917.688888888889,7054.222222222223,136.53333333333376,0.25,4/4,x,1,1,0
B4,7054.222222222223,7168.0,113.77777777777737,0.25,4/4,x,1,1,0
D5,7168.0,7304.533333333334,136.53333333333376,0.25,4/4,x,1,1,0
B4,7304.533333333334,7418.311111111111,113.77777777777737,0.25,4/4,x,1,1,0
D5,7418.311111111111,7532.0888888888885,113.77777777777737,0.25,4/4,x,1,1,0
B4,7532.0888888888885,7714.133333333334,182.04444444444562,0.25,4/4,x,1,1,0
G4,7714.133333333334,7918.933333333333,204.79999999999927,0.25,4/4,B,1,1,0
C5,7918.933333333333,8032.711111111111,113.77777777777737,0.25,4/4,x,1,1,0
E5,8032.711111111111,8146.488888888889,113.77777777777828,0.25,4/4,x,1,1,0
C5,8146.488888888889,8260.266666666666,113.77777777777737,0.25,4/4,x,1,1,0
E5,8260.266666666666,8396.800000000001,136.53333333333467,0.25,4/4,x,1,1,0
C5,8396.800000000001,8465.066666666668,68.26666666666642,0.25,4/4,x,1,1,0
E5,8465.066666666668,8624.355555555554,159.2888888888865,0.25,4/4,x,1,1,0
C5,8624.355555555554,8738.133333333333,113.77777777777919,0.25,4/4,x,1,1,0
G4,8738.133333333333,8897.422222222222,159.28888888888832,0.25,4/4,B,1,2,0
B4,8897.422222222222,9011.2,113.77777777777919,0.25,4/4,x,1,2,0
D5,9011.2,9102.222222222223,91.0222222222219,0.25,4/4,x,1,2,0
B4,9102.222222222223,9261.511111111113,159.28888888889014,0.25,4/4,x,1,2,0
G4,9261.511111111113,9375.288888888888,113.77777777777555,0.25,4/4,b,1,2,0
D5,9375.288888888888,9511.822222222221,136.53333333333285,0.25,4/4,x,1,2,0
G5,9511.822222222221,9648.355555555556,136.53333333333467,0.25,4/4,x,1,2,0
D5,9648.355555555556,9762.133333333333,113.77777777777737,0.25,4/4,x,1,2,0
G4,9762.133333333333,9875.911111111112,113.77777777777919,0.25,4/4,B,1,2,0
B4,9875.911111111112,10012.444444444443,136.53333333333103,0.25,4/4,x,1,2,0
D5,10012.444444444443,10103.466666666665,91.0222222222219,0.25,4/4,x,1,2,0
B4,10103.466666666665,10217.244444444445,113.77777777777919,0.25,4/4,x,1,2,0
G4,10217.244444444445,10353.777777777777,136.53333333333285,0.25,4/4,B,1,2,0
C5,10353.777777777777,10490.311111111112,136.53333333333467,0.25,4/4,x,1,2,0
E5,10490.311111111112,10626.844444444445,136.53333333333285,0.25,4/4,x,1,2,0
C5,10626.844444444445,10740.622222222222,113.77777777777737,0.25,4/4,x,1,2,0
G4,10740.622222222222,10854.4,113.77777777777737,0.25,4/4,B,1,3,0
B4,10854.4,10968.177777777777,113.77777777777737,0.25,4/4,x,1,3,0
D5,10968.177777777777,11059.2,91.02222222222372,0.25,4/4,x,1,3,0
B4,11059.2,11241.244444444445,182.0444444444438,0.25,4/4,x,1,3,0
G4,11241.244444444445,11355.022222222222,113.77777777777737,0.25,4/4,b,1,3,0
D5,11355.022222222222,11468.8,113.77777777777737,0.25,4/4,x,1,3,0
G5,11468.8,11605.333333333334,136.53333333333467,0.25,4/4,x,1,3,0
D5,11605.333333333334,11673.6,68.26666666666642,0.25,4/4,x,1,3,0
G4,11673.6,11855.644444444444,182.0444444444438,0.25,4/4,B,1,3,0
B4,11855.644444444444,11969.422222222223,113.77777777777919,0.25,4/4,x,1,3,0
D5,11969.422222222223,12060.444444444443,91.02222222222008,0.25,4/4,x,1,3,0
B4,12060.444444444443,12174.22222222222,113.77777777777737,0.25,4/4,x,1,3,0
G4,12174.22222222222,12333.511111111111,159.28888888889014,0.25,4/4,B,1,3,0
C5,12333.511111111111,12470.044444444444,136.53333333333285,0.25,4/4,x,1,3,0
E5,12470.044444444444,12606.577777777778,136.53333333333467,0.25,4/4,x,1,3,0
C5,12606.577777777778,12765.866666666665,159.2888888888865,0.25,4/4,x,1,3,0
G4,12765.866666666665,12902.4,136.53333333333467,0.25,4/4,B,1,4,0
B4,12902.4,13016.177777777777,113.77777777777737,0.25,4/4,x,1,4,0
D5,13016.177777777777,13107.2,91.02222222222372,0.25,4/4,x,1,4,0
B4,13107.2,13266.488888888889,159.28888888888832,0.25,4/4,x,1,4,0
F♯4,13266.488888888889,13380.266666666668,113.77777777777919,0.25,4/4,x,1,4,0
A4,13380.266666666668,13494.044444444444,113.77777777777555,0.25,4/4,x,1,4,0
C5,13494.044444444444,13607.822222222221,113.77777777777737,0.25,4/4,x,1,4,0
A4,13607.822222222221,13812.622222222222,204.8000000000011,0.25,4/4,x,1,4,0
G4,13812.622222222222,13903.644444444444,91.0222222222219,0.25,4/4,x,1,4,0
A4,13903.644444444444,14085.68888888889,182.04444444444562,0.25,4/4,x,1,4,0
B4,14085.68888888889,14244.977777777778,159.28888888888832,0.5,4/4,x,1,4,0
0,14244.977777777778,15291.733333333334,1046.7555555555555,1.0,4/4,.,1,4,0
D5,15291.733333333334,15564.8,273.0666666666657,0.25,4/4,B,1,5,0
F♯5,15564.8,15701.333333333332,136.53333333333285,0.25,4/4,x,1,5,0
A5,15701.333333333332,15815.111111111111,113.77777777777919,0.25,4/4,x,1,5,0
F♯5,15815.111111111111,15928.888888888889,113.77777777777737,0.25,4/4,x,1,5,0
A5,15928.888888888889,16065.422222222222,136.53333333333285,0.25,4/4,x,1,5,0
F♯5,16065.422222222222,16133.688888888888,68.26666666666642,0.25,4/4,x,1,5,0
A5,16133.688888888888,16315.733333333334,182.04444444444562,0.25,4/4,x,1,5,0
F♯5,16315.733333333334,16452.266666666666,136.53333333333285,0.25,4/4,x,1,5,0
D5,16452.266666666666,16588.8,136.53333333333285,0.25,4/4,B,1,5,0
G5,16588.8,16702.577777777777,113.77777777777737,0.25,4/4,x,1,5,0
B5,16702.577777777777,16839.111111111113,136.5333333333365,0.25,4/4,x,1,5,0
G5,16839.111111111113,16952.88888888889,113.77777777777737,0.25,4/4,x,1,5,0
B5,16952.88888888889,17066.666666666668,113.77777777777737,0.25,4/4,x,1,5,0
G5,17066.666666666668,17180.444444444445,113.77777777777737,0.25,4/4,x,1,5,0
B5,17180.444444444445,17316.977777777774,136.5333333333292,0.25,4/4,x,1,5,0
G5,17316.977777777774,17453.51111111111,136.5333333333365,0.25,4/4,x,1,5,0
D5,17453.51111111111,17612.8,159.28888888888832,0.25,4/4,B,1,6,0
F♯5,17612.8,17726.577777777777,113.77777777777737,0.25,4/4,x,1,6,0
A5,17726.577777777777,17863.11111111111,136.53333333333285,0.25,4/4,x,1,6,0
F♯5,17863.11111111111,17976.88888888889,113.77777777778101,0.25,4/4,x,1,6,0
D5,17976.88888888889,18067.911111111112,91.0222222222219,0.25,4/4,B,1,6,0
A5,18067.911111111112,18227.2,159.28888888888832,0.25,4/4,x,1,6,0
D6,18227.2,18318.222222222223,91.0222222222219,0.25,4/4,x,1,6,0
A5,18318.222222222223,18432.0,113.77777777777737,0.25,4/4,x,1,6,0
D5,18432.0,18614.044444444444,182.0444444444438,0.25,4/4,B,1,6,0
F♯5,18614.044444444444,18705.066666666666,91.0222222222219,0.25,4/4,x,1,6,0
A5,18705.066666666666,18841.6,136.53333333333285,0.25,4/4,x,1,6,0
F♯5,18841.6,18978.13333333333,136.53333333333285,0.25,4/4,x,1,6,0
D5,18978.13333333333,19091.911111111112,113.77777777778101,0.25,4/4,B,1,6,0
G5,19091.911111111112,19228.444444444445,136.53333333333285,0.25,4/4,x,1,6,0
B5,19228.444444444445,19342.222222222223,113.77777777777737,0.25,4/4,x,1,6,0
G5,19342.222222222223,19478.755555555555,136.53333333333285,0.25,4/4,x,1,6,0
D5,19478.755555555555,19592.533333333333,113.77777777777737,0.25,4/4,B,1,7,0
F♯5,19592.533333333333,19729.06666666667,136.5333333333365,0.25,4/4,x,1,7,0
A5,19729.06666666667,19842.844444444447,113.77777777777737,0.25,4/4,x,1,7,0
F♯5,19842.844444444447,19979.377777777776,136.5333333333292,0.25,4/4,x,1,7,0
D5,19979.377777777776,20070.399999999998,91.0222222222219,0.25,4/4,B,1,7,0
A5,20070.399999999998,20229.688888888886,159.28888888888832,0.25,4/4,x,1,7,0
D6,20229.688888888886,20320.71111111111,91.02222222222554,0.25,4/4,x,1,7,0
A5,20320.71111111111,20502.755555555555,182.0444444444438,0.25,4/4,x,1,7,0
D5,20502.755555555555,20593.777777777777,91.0222222222219,0.25,4/4,B,1,7,0
F♯5,20593.777777777777,20707.555555555555,113.77777777777737,0.25,4/4,x,1,7,0
A5,20707.555555555555,20844.08888888889,136.5333333333365,0.25,4/4,x,1,7,0
F♯5,20844.08888888889,20957.86666666667,113.77777777777737,0.25,4/4,x,1,7,0
D5,20957.86666666667,21071.644444444446,113.77777777777737,0.25,4/4,B,1,7,0
G5,21071.644444444446,21208.17777777778,136.53333333333285,0.25,4/4,x,1,7,0
B5,21208.17777777778,21321.955555555556,113.77777777777737,0.25,4/4,x,1,7,0
G5,21321.955555555556,21458.48888888889,136.53333333333285,0.25,4/4,x,1,7,0
D5,21458.48888888889,21572.266666666666,113.77777777777737,0.25,4/4,B,1,8,0
F♯5,21572.266666666666,21686.044444444444,113.77777777777737,0.25,4/4,x,1,8,0
A5,21686.044444444444,21822.577777777777,136.53333333333285,0.25,4/4,x,1,8,0
F♯5,21822.577777777777,21936.355555555554,113.77777777777737,0.25,4/4,x,1,8,0
C♯5,21936.355555555554,22072.88888888889,136.5333333333365,0.25,4/4,x,1,8,0
E5,22072.88888888889,22186.666666666668,113.77777777777737,0.25,4/4,x,1,8,0
G5,22186.666666666668,22323.2,136.53333333333285,0.25,4/4,x,1,8,0
E5,22323.2,22482.48888888889,159.28888888888832,0.25,4/4,x,1,8,0
D5,22482.48888888889,22664.533333333336,182.04444444444744,0.25,4/4,B,1,8,0
E5,22664.533333333336,22801.066666666666,136.5333333333292,0.25,4/4,x,1,8,0
F♯5,22801.066666666666,22937.6,136.53333333333285,0.5,4/4,x,1,8,0
