Note,Onset (ms),Offset (ms),Time_duration (ms),Score_duration,Time-Signature,Voice,Movment,Measure,Repeated
0,0,8351.288888888888,8351.288888888888,0,0,.,x,x,.
F5,8351.288888888888,8897.422222222222,546.1333333333332,0.375,4/4,x,1,1,0
B♭4,8897.422222222222,9147.733333333334,250.31111111111204,0.125,4/4,x,1,1,0
G5,9147.733333333334,10535.822222222223,1388.0888888888894,0.5,4/4,S,1,2,0
G5,10535.822222222223,10558.577777777778,22.755555555555475,0.5,4/4,S,1,2,0
E♭4,10558.577777777778,11172.977777777778,614.3999999999996,0.5,4/4,b,1,2,0
G5,11172.977777777778,12470.044444444444,1297.0666666666657,0.5,4/4,S,1,2,0
G5,12470.044444444444,12492.800000000001,22.755555555557294,0.375,4/4,S,1,2,0
E♭5,12492.800000000001,12606.577777777778,113.77777777777737,0.125,4/4,x,1,2,0
F5,12606.577777777778,13016.177777777777,409.59999999999854,0.5,4/4,S,1,2,0
0,13016.177777777777,13994.666666666668,978.4888888888909,0.5,4/4,.,1,2,0
D5,13994.666666666668,14540.800000000001,546.1333333333332,0.375,4/4,x,1,2,0
B♭4,14540.800000000001,14791.111111111111,250.31111111111022,0.125,4/4,x,1,2,0
E♭5,14791.111111111111,16088.177777777777,1297.0666666666657,0.5,4/4,S,1,3,0
E♭5,16088.177777777777,16110.933333333332,22.755555555555475,0.5,4/4,S,1,3,0
F4,16110.933333333332,16748.08888888889,637.1555555555587,0.5,4/4,b,1,3,0
E♭5,16748.08888888889,18022.4,1274.3111111111102,0.5,4/4,S,1,3,0
E♭5,18022.4,18045.155555555557,22.755555555555475,0.375,4/4,S,1,3,0
C5,18045.155555555557,18249.955555555556,204.79999999999927,0.125,4/4,x,1,3,0
D5,18249.955555555556,18932.62222222222,682.6666666666642,0.5,4/4,S,1,3,0
0,18932.62222222222,19592.533333333333,659.9111111111124,0.5,4/4,.,1,3,0
D5,19592.533333333333,20138.666666666664,546.1333333333314,0.375,4/4,S,1,3,0
E♭5,20138.666666666664,20297.955555555556,159.28888888889196,0.125,4/4,S,1,3,0
F♯4,20297.955555555556,21026.133333333335,728.1777777777788,0.5,4/4,b,1,4,0
A5,21026.133333333335,21845.333333333332,819.1999999999971,0.5,4/4,S,1,4,0
D4,21845.333333333332,22050.133333333335,204.8000000000029,0.25,4/4,b,1,4,0
E♭5,22050.133333333335,22345.955555555556,295.82222222222117,0.25,4/4,x,1,4,0
D5,22345.955555555556,22687.288888888892,341.33333333333576,0.25,4/4,x,1,4,0
C5,22687.288888888892,23028.62222222222,341.3333333333285,0.25,4/4,x,1,4,0
B♭4,23028.62222222222,23369.955555555556,341.33333333333576,0.25,4/4,x,1,4,0
G4,23369.955555555556,23552.0,182.0444444444438,0.25,4/4,x,1,4,0
A4,23552.0,23938.844444444447,386.8444444444467,0.25,4/4,x,1,4,0
F♯4,23938.844444444447,24348.44444444444,409.5999999999949,0.25,4/4,x,1,4,0
G4,24348.44444444444,25122.133333333335,773.6888888888934,0.5,4/4,x,1,4,0
G5,25122.133333333335,25691.022222222222,568.8888888888869,0.375,4/4,x,1,4,0
B♭5,25691.022222222222,26259.911111111112,568.8888888888905,0.125,4/4,x,1,4,0
C♯5,26259.911111111112,26624.0,364.0888888888876,0.5,4/4,B,1,5,0
E6,26624.0,27329.422222222223,705.4222222222234,0.5,4/4,S,1,5,0
